     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -6.87498     0.02843     0.00280     0.00280     0.00280     0.00262     0.00286     0.00031     0.00286     0.00057     0.04603	    -6.87498    -0.00919    -0.00075     0.00029    -0.00030    -0.00052    -0.00007    -0.00001     0.00031    -0.00022    -0.01045	    -6.87498     0.00914     0.00030    -0.00029     0.00074     0.00052    -0.00031     0.00001     0.00006     0.00022     0.01039
    -6.84998     0.00494     0.00202     0.00256     0.00202     0.00218     0.00260     0.00016     0.00260     0.00018     0.01927	    -6.84998    -0.00411    -0.00050     0.00056    -0.00015    -0.00025    -0.00006    -0.00003     0.00024    -0.00006    -0.00436	    -6.84998     0.00411     0.00015    -0.00057     0.00050     0.00025    -0.00024     0.00003     0.00006     0.00006     0.00436
    -6.82498     0.00914     0.00153     0.00208     0.00153     0.00223     0.00236     0.00025     0.00236     0.00008     0.02157	    -6.82498    -0.00373    -0.00004     0.00051    -0.00009     0.00013    -0.00000    -0.00006     0.00008    -0.00001    -0.00321	    -6.82498     0.00377     0.00009    -0.00051     0.00004    -0.00013    -0.00008     0.00006     0.00000     0.00001     0.00326
    -6.79998     0.04356     0.00176     0.00159     0.00176     0.00272     0.00252     0.00047     0.00252     0.00023     0.05712	    -6.79998    -0.00329     0.00032     0.00019    -0.00013     0.00040     0.00007    -0.00007    -0.00013    -0.00001    -0.00265	    -6.79998     0.00339     0.00013    -0.00019    -0.00032    -0.00040     0.00013     0.00007    -0.00007     0.00001     0.00276
    -6.77498     0.10510     0.00260     0.00178     0.00260     0.00316     0.00311     0.00074     0.00311     0.00055     0.12276	    -6.77498     0.00154     0.00061    -0.00009    -0.00010     0.00067     0.00018    -0.00000    -0.00031    -0.00002     0.00246	    -6.77498    -0.00139     0.00010     0.00009    -0.00061    -0.00066     0.00032     0.00000    -0.00018     0.00002    -0.00230
    -6.74998     0.17580     0.00351     0.00254     0.00351     0.00337     0.00359     0.00095     0.00359     0.00088     0.19775	    -6.74998     0.00639     0.00087    -0.00028     0.00005     0.00096     0.00025     0.00009    -0.00047    -0.00003     0.00784	    -6.74998    -0.00627    -0.00005     0.00028    -0.00087    -0.00096     0.00047    -0.00009    -0.00025     0.00003    -0.00771
    -6.72498     0.22500     0.00393     0.00321     0.00393     0.00340     0.00357     0.00097     0.00357     0.00100     0.24859	    -6.72498     0.00438     0.00086    -0.00059     0.00017     0.00108     0.00011     0.00012    -0.00070    -0.00004     0.00539	    -6.72498    -0.00435    -0.00017     0.00059    -0.00086    -0.00108     0.00070    -0.00012    -0.00011     0.00004    -0.00536
    -6.69998     0.23390     0.00383     0.00361     0.00383     0.00321     0.00331     0.00082     0.00331     0.00091     0.25672	    -6.69998    -0.00274     0.00048    -0.00091     0.00010     0.00088    -0.00018     0.00008    -0.00093    -0.00005    -0.00326	    -6.69998     0.00268    -0.00010     0.00091    -0.00048    -0.00088     0.00093    -0.00008     0.00019     0.00005     0.00321
    -6.67498     0.21090     0.00343     0.00378     0.00343     0.00286     0.00311     0.00062     0.00311     0.00074     0.23198	    -6.67498    -0.00594     0.00011    -0.00086    -0.00002     0.00050    -0.00034     0.00003    -0.00092    -0.00006    -0.00748	    -6.67498     0.00586     0.00002     0.00086    -0.00011    -0.00050     0.00092    -0.00003     0.00034     0.00005     0.00740
    -6.64998     0.17560     0.00298     0.00358     0.00298     0.00260     0.00289     0.00049     0.00289     0.00059     0.19460	    -6.64998    -0.00245     0.00003    -0.00052    -0.00001     0.00015    -0.00024     0.00001    -0.00064    -0.00004    -0.00369	    -6.64998     0.00238     0.00001     0.00052    -0.00003    -0.00016     0.00064    -0.00001     0.00024     0.00004     0.00362
    -6.62498     0.13440     0.00269     0.00298     0.00269     0.00259     0.00259     0.00041     0.00259     0.00046     0.15140	    -6.62498     0.00186     0.00003    -0.00027     0.00008    -0.00009    -0.00008     0.00002    -0.00033    -0.00002     0.00121	    -6.62498    -0.00193    -0.00008     0.00027    -0.00003     0.00009     0.00033    -0.00002     0.00008     0.00002    -0.00128
    -6.59998     0.08649     0.00251     0.00236     0.00251     0.00276     0.00246     0.00031     0.00246     0.00034     0.10219	    -6.59998     0.00249    -0.00014    -0.00015     0.00012    -0.00020    -0.00001     0.00003    -0.00011    -0.00002     0.00202	    -6.59998    -0.00258    -0.00012     0.00015     0.00014     0.00020     0.00011    -0.00003     0.00001     0.00002    -0.00211
    -6.57498     0.04033     0.00238     0.00197     0.00238     0.00299     0.00273     0.00021     0.00273     0.00023     0.05594	    -6.57498     0.00087    -0.00045     0.00004     0.00011    -0.00024     0.00002     0.00002     0.00016    -0.00003     0.00050	    -6.57498    -0.00095    -0.00011    -0.00005     0.00045     0.00024    -0.00016    -0.00002    -0.00002     0.00003    -0.00059
    -6.54998     0.01084     0.00244     0.00184     0.00244     0.00324     0.00308     0.00018     0.00308     0.00017     0.02731	    -6.54998    -0.00019    -0.00076     0.00030     0.00006    -0.00035     0.00006     0.00001     0.00045    -0.00003    -0.00046	    -6.54998     0.00015    -0.00006    -0.00030     0.00076     0.00035    -0.00045    -0.00001    -0.00006     0.00003     0.00041
    -6.52498     0.00188     0.00255     0.00221     0.00255     0.00332     0.00329     0.00022     0.00329     0.00021     0.01952	    -6.52498    -0.00033    -0.00083     0.00059    -0.00006    -0.00044     0.00015     0.00002     0.00052    -0.00003    -0.00040	    -6.52498     0.00032     0.00005    -0.00059     0.00083     0.00044    -0.00052    -0.00002    -0.00015     0.00003     0.00038
    -6.49898     0.00290     0.00249     0.00281     0.00249     0.00304     0.00351     0.00027     0.00351     0.00028     0.02131	    -6.49898    -0.00011    -0.00048     0.00080    -0.00015    -0.00028     0.00030     0.00003     0.00033    -0.00003     0.00041	    -6.49898     0.00011     0.00015    -0.00081     0.00048     0.00028    -0.00033    -0.00003    -0.00030     0.00003    -0.00042
    -6.47398     0.00443     0.00233     0.00282     0.00233     0.00269     0.00358     0.00027     0.00358     0.00032     0.02234	    -6.47398     0.00026     0.00010     0.00075    -0.00014     0.00007     0.00045     0.00003     0.00005    -0.00003     0.00156	    -6.47398    -0.00026     0.00014    -0.00075    -0.00010    -0.00007    -0.00005    -0.00003    -0.00045     0.00003    -0.00156
    -6.44898     0.00476     0.00218     0.00221     0.00218     0.00275     0.00342     0.00024     0.00342     0.00026     0.02142	    -6.44898     0.00064     0.00055     0.00039    -0.00008     0.00049     0.00052     0.00004    -0.00019    -0.00002     0.00234	    -6.44898    -0.00064     0.00008    -0.00039    -0.00055    -0.00048     0.00019    -0.00004    -0.00052     0.00002    -0.00234
    -6.42398     0.00485     0.00203     0.00172     0.00203     0.00325     0.00332     0.00018     0.00332     0.00016     0.02086	    -6.42398     0.00073     0.00067    -0.00008    -0.00003     0.00083     0.00034     0.00005    -0.00041    -0.00002     0.00209	    -6.42398    -0.00073     0.00003     0.00008    -0.00067    -0.00083     0.00041    -0.00005    -0.00034     0.00002    -0.00208
    -6.39898     0.00528     0.00188     0.00169     0.00188     0.00370     0.00337     0.00014     0.00337     0.00010     0.02144	    -6.39898     0.00043     0.00060    -0.00049    -0.00002     0.00091    -0.00007     0.00005    -0.00064    -0.00002     0.00074	    -6.39898    -0.00043     0.00002     0.00049    -0.00060    -0.00091     0.00064    -0.00005     0.00007     0.00002    -0.00073
    -6.37398     0.00631     0.00183     0.00202     0.00183     0.00380     0.00357     0.00017     0.00357     0.00011     0.02321	    -6.37398     0.00014     0.00051    -0.00071    -0.00002     0.00070    -0.00044     0.00005    -0.00083    -0.00004    -0.00062	    -6.37398    -0.00014     0.00002     0.00071    -0.00051    -0.00070     0.00083    -0.00005     0.00044     0.00004     0.00062
    -6.34898     0.00761     0.00187     0.00238     0.00187     0.00357     0.00373     0.00023     0.00373     0.00018     0.02517	    -6.34898     0.00007     0.00046    -0.00070    -0.00000     0.00042    -0.00045     0.00007    -0.00077    -0.00005    -0.00097	    -6.34898    -0.00006     0.00000     0.00071    -0.00046    -0.00042     0.00077    -0.00007     0.00045     0.00005     0.00098
    -6.32398     0.00864     0.00188     0.00239     0.00188     0.00316     0.00365     0.00026     0.00365     0.00023     0.02575	    -6.32398    -0.00018     0.00034    -0.00064     0.00000     0.00020    -0.00016     0.00006    -0.00052    -0.00006    -0.00096	    -6.32398     0.00018    -0.00000     0.00064    -0.00034    -0.00020     0.00052    -0.00006     0.00016     0.00006     0.00096
    -6.29898     0.00900     0.00188     0.00210     0.00188     0.00291     0.00348     0.00023     0.00348     0.00024     0.02519	    -6.29898    -0.00069     0.00010    -0.00065     0.00001     0.00006     0.00002     0.00004    -0.00035    -0.00006    -0.00152	    -6.29898     0.00069    -0.00001     0.00065    -0.00010    -0.00006     0.00035    -0.00004    -0.00002     0.00006     0.00152
    -6.27398     0.00863     0.00189     0.00190     0.00189     0.00298     0.00347     0.00020     0.00347     0.00022     0.02464	    -6.27398    -0.00091    -0.00014    -0.00050     0.00002    -0.00003    -0.00001     0.00002    -0.00025    -0.00005    -0.00185	    -6.27398     0.00091    -0.00002     0.00050     0.00014     0.00003     0.00025    -0.00002     0.00001     0.00005     0.00185
    -6.24898     0.00787     0.00192     0.00201     0.00192     0.00328     0.00382     0.00022     0.00382     0.00021     0.02507	    -6.24898    -0.00064    -0.00023    -0.00015     0.00003    -0.00007     0.00001     0.00002    -0.00002    -0.00004    -0.00108	    -6.24898     0.00064    -0.00003     0.00015     0.00023     0.00007     0.00002    -0.00002    -0.00001     0.00004     0.00108
    -6.22398     0.00727     0.00218     0.00212     0.00218     0.00365     0.00455     0.00026     0.00455     0.00021     0.02696	    -6.22398    -0.00035    -0.00024     0.00010     0.00008    -0.00017     0.00018     0.00001     0.00029    -0.00001    -0.00011	    -6.22398     0.00035    -0.00008    -0.00010     0.00024     0.00017    -0.00029    -0.00001    -0.00018     0.00001     0.00011
    -6.19898     0.00756     0.00270     0.00210     0.00270     0.00414     0.00530     0.00030     0.00530     0.00026     0.03037	    -6.19898    -0.00026    -0.00035     0.00010     0.00013    -0.00033     0.00038    -0.00001     0.00043     0.00000     0.00009	    -6.19898     0.00026    -0.00013    -0.00010     0.00035     0.00033    -0.00043     0.00002    -0.00038    -0.00000    -0.00009
    -6.17398     0.00882     0.00310     0.00230     0.00310     0.00492     0.00563     0.00032     0.00563     0.00032     0.03416	    -6.17398    -0.00024    -0.00052     0.00018     0.00006    -0.00042     0.00058    -0.00003     0.00040    -0.00002     0.00001	    -6.17398     0.00024    -0.00006    -0.00018     0.00052     0.00042    -0.00040     0.00003    -0.00058     0.00002    -0.00001
    -6.14898     0.00993     0.00304     0.00273     0.00304     0.00571     0.00548     0.00032     0.00548     0.00035     0.03608	    -6.14898     0.00006    -0.00052     0.00059    -0.00010    -0.00024     0.00072     0.00001     0.00041    -0.00006     0.00087	    -6.14898    -0.00007     0.00010    -0.00059     0.00052     0.00024    -0.00041    -0.00001    -0.00072     0.00006    -0.00087
    -6.12398     0.01035     0.00264     0.00316     0.00264     0.00587     0.00528     0.00033     0.00528     0.00035     0.03589	    -6.12398     0.00085    -0.00026     0.00101    -0.00016     0.00018     0.00071     0.00007     0.00039    -0.00006     0.00273	    -6.12398    -0.00086     0.00016    -0.00101     0.00026    -0.00018    -0.00039    -0.00007    -0.00071     0.00006    -0.00273
    -6.09898     0.01034     0.00221     0.00328     0.00221     0.00530     0.00528     0.00034     0.00528     0.00034     0.03459	    -6.09898     0.00143     0.00005     0.00083    -0.00008     0.00047     0.00039     0.00010     0.00004    -0.00005     0.00319	    -6.09898    -0.00143     0.00008    -0.00083    -0.00005    -0.00046    -0.00004    -0.00010    -0.00039     0.00005    -0.00319
    -6.07398     0.01029     0.00199     0.00294     0.00199     0.00453     0.00518     0.00034     0.00518     0.00034     0.03277	    -6.07398     0.00122     0.00024     0.00017    -0.00004     0.00042    -0.00013     0.00011    -0.00051    -0.00005     0.00143	    -6.07398    -0.00122     0.00004    -0.00017    -0.00024    -0.00042     0.00051    -0.00011     0.00013     0.00005    -0.00143
    -6.04898     0.01041     0.00196     0.00246     0.00196     0.00422     0.00505     0.00034     0.00505     0.00034     0.03179	    -6.04898     0.00063     0.00029    -0.00031    -0.00006     0.00030    -0.00035     0.00010    -0.00073    -0.00007    -0.00021	    -6.04898    -0.00062     0.00006     0.00031    -0.00029    -0.00030     0.00073    -0.00010     0.00035     0.00007     0.00022
    -6.02398     0.01052     0.00193     0.00228     0.00193     0.00436     0.00531     0.00035     0.00531     0.00032     0.03230	    -6.02398    -0.00009     0.00030    -0.00045    -0.00008     0.00024    -0.00016     0.00010    -0.00060    -0.00006    -0.00081	    -6.02398     0.00010     0.00008     0.00046    -0.00030    -0.00024     0.00061    -0.00010     0.00016     0.00006     0.00082
    -5.99898     0.01058     0.00186     0.00228     0.00186     0.00453     0.00572     0.00035     0.00572     0.00030     0.03320	    -5.99898    -0.00088     0.00034    -0.00057    -0.00006     0.00020     0.00016     0.00008    -0.00045    -0.00004    -0.00122	    -5.99898     0.00089     0.00006     0.00057    -0.00034    -0.00020     0.00045    -0.00007    -0.00016     0.00004     0.00123
    -5.97398     0.01056     0.00183     0.00218     0.00183     0.00491     0.00595     0.00030     0.00595     0.00030     0.03380	    -5.97398    -0.00144     0.00030    -0.00063    -0.00004     0.00017     0.00029     0.00003    -0.00038    -0.00003    -0.00171	    -5.97398     0.00144     0.00004     0.00063    -0.00030    -0.00017     0.00038    -0.00003    -0.00029     0.00003     0.00172
    -5.94898     0.01040     0.00183     0.00205     0.00183     0.00555     0.00616     0.00025     0.00616     0.00029     0.03452	    -5.94898    -0.00172     0.00006    -0.00049    -0.00002     0.00027     0.00020     0.00001    -0.00040    -0.00004    -0.00213	    -5.94898     0.00172     0.00002     0.00049    -0.00006    -0.00027     0.00040    -0.00001    -0.00020     0.00004     0.00214
    -5.92398     0.01002     0.00188     0.00198     0.00188     0.00625     0.00659     0.00026     0.00659     0.00029     0.03574	    -5.92398    -0.00152    -0.00026    -0.00024    -0.00001     0.00056     0.00012     0.00003    -0.00043    -0.00007    -0.00182	    -5.92398     0.00152     0.00001     0.00024     0.00026    -0.00056     0.00043    -0.00003    -0.00012     0.00007     0.00182
    -5.89898     0.00993     0.00206     0.00194     0.00206     0.00685     0.00733     0.00032     0.00733     0.00029     0.03811	    -5.89898    -0.00030    -0.00042     0.00003     0.00002     0.00076    -0.00008     0.00007    -0.00048    -0.00008    -0.00049	    -5.89898     0.00030    -0.00002    -0.00003     0.00042    -0.00076     0.00048    -0.00007     0.00008     0.00008     0.00049
    -5.87398     0.01127     0.00241     0.00204     0.00241     0.00716     0.00818     0.00037     0.00818     0.00029     0.04229	    -5.87398     0.00109    -0.00042     0.00026     0.00004     0.00062    -0.00053     0.00007    -0.00072    -0.00007     0.00033	    -5.87398    -0.00109    -0.00004    -0.00026     0.00042    -0.00062     0.00072    -0.00007     0.00053     0.00007    -0.00033
    -5.84898     0.01391     0.00277     0.00220     0.00277     0.00771     0.00831     0.00038     0.00831     0.00031     0.04666	    -5.84898     0.00111    -0.00048     0.00027     0.00002     0.00033    -0.00077     0.00002    -0.00094    -0.00006    -0.00051	    -5.84898    -0.00111    -0.00003    -0.00027     0.00048    -0.00033     0.00095    -0.00002     0.00077     0.00006     0.00051
    -5.82398     0.01783     0.00309     0.00255     0.00309     0.00890     0.00774     0.00042     0.00774     0.00039     0.05176	    -5.82398     0.00004    -0.00060     0.00020    -0.00005     0.00025    -0.00064     0.00001    -0.00090    -0.00008    -0.00177	    -5.82398    -0.00004     0.00005    -0.00020     0.00060    -0.00025     0.00090    -0.00001     0.00064     0.00008     0.00177
    -5.79898     0.02218     0.00329     0.00358     0.00329     0.00940     0.00747     0.00055     0.00747     0.00053     0.05775	    -5.79898    -0.00081    -0.00059     0.00040    -0.00015     0.00046    -0.00038     0.00007    -0.00072    -0.00011    -0.00184	    -5.79898     0.00081     0.00015    -0.00040     0.00059    -0.00046     0.00072    -0.00007     0.00038     0.00011     0.00184
    -5.77398     0.02305     0.00293     0.00466     0.00293     0.00801     0.00727     0.00062     0.00727     0.00061     0.05735	    -5.77398    -0.00110    -0.00036     0.00064    -0.00015     0.00069    -0.00028     0.00012    -0.00061    -0.00009    -0.00114	    -5.77398     0.00110     0.00015    -0.00064     0.00036    -0.00069     0.00061    -0.00012     0.00028     0.00009     0.00114
    -5.74898     0.01958     0.00215     0.00443     0.00215     0.00602     0.00689     0.00052     0.00689     0.00054     0.04917	    -5.74898    -0.00055    -0.00002     0.00056    -0.00005     0.00068    -0.00061     0.00012    -0.00085    -0.00003    -0.00075	    -5.74898     0.00056     0.00005    -0.00056     0.00002    -0.00068     0.00085    -0.00012     0.00061     0.00003     0.00075
    -5.72398     0.01489     0.00158     0.00301     0.00158     0.00521     0.00659     0.00040     0.00658     0.00040     0.04023	    -5.72398     0.00032     0.00015     0.00028     0.00001     0.00063    -0.00103     0.00010    -0.00127    -0.00000    -0.00080	    -5.72398    -0.00031    -0.00001    -0.00028    -0.00015    -0.00063     0.00127    -0.00010     0.00103     0.00000     0.00081
    -5.69898     0.01078     0.00131     0.00184     0.00131     0.00505     0.00601     0.00038     0.00601     0.00033     0.03302	    -5.69898    -0.00018     0.00002     0.00004    -0.00001     0.00065    -0.00096     0.00010    -0.00127    -0.00004    -0.00163	    -5.69898     0.00018     0.00001    -0.00004    -0.00002    -0.00065     0.00127    -0.00010     0.00096     0.00004     0.00163
    -5.67398     0.00849     0.00132     0.00155     0.00132     0.00494     0.00554     0.00045     0.00554     0.00040     0.02956	    -5.67398    -0.00134    -0.00026    -0.00003    -0.00003     0.00060    -0.00091     0.00011    -0.00105    -0.00011    -0.00301	    -5.67398     0.00134     0.00003     0.00003     0.00026    -0.00060     0.00105    -0.00011     0.00091     0.00011     0.00301
    -5.64898     0.00911     0.00171     0.00177     0.00171     0.00527     0.00583     0.00056     0.00583     0.00052     0.03232	    -5.64898    -0.00164    -0.00052     0.00006    -0.00005     0.00043    -0.00127     0.00013    -0.00102    -0.00016    -0.00402	    -5.64898     0.00164     0.00005    -0.00006     0.00051    -0.00043     0.00101    -0.00013     0.00126     0.00016     0.00401
    -5.62398     0.01137     0.00222     0.00201     0.00222     0.00539     0.00628     0.00061     0.00628     0.00057     0.03693	    -5.62398    -0.00181    -0.00073     0.00014    -0.00009     0.00022    -0.00146     0.00012    -0.00093    -0.00016    -0.00470	    -5.62398     0.00181     0.00009    -0.00014     0.00073    -0.00022     0.00093    -0.00012     0.00146     0.00016     0.00469
    -5.59898     0.01354     0.00247     0.00207     0.00247     0.00528     0.00628     0.00055     0.00628     0.00053     0.03948	    -5.59898    -0.00209    -0.00091     0.00019    -0.00010     0.00000    -0.00122     0.00006    -0.00069    -0.00012    -0.00488	    -5.59898     0.00208     0.00009    -0.00019     0.00091    -0.00000     0.00069    -0.00006     0.00122     0.00012     0.00487
    -5.57398     0.01536     0.00246     0.00231     0.00246     0.00593     0.00618     0.00052     0.00618     0.00046     0.04187	    -5.57398    -0.00099    -0.00094     0.00052    -0.00003    -0.00022    -0.00059     0.00006    -0.00038    -0.00009    -0.00266	    -5.57398     0.00099     0.00003    -0.00052     0.00094     0.00021     0.00038    -0.00006     0.00059     0.00009     0.00265
    -5.54898     0.01612     0.00230     0.00290     0.00230     0.00663     0.00609     0.00062     0.00609     0.00047     0.04352	    -5.54898     0.00099    -0.00078     0.00105     0.00001    -0.00044     0.00024     0.00015     0.00002    -0.00009     0.00114	    -5.54898    -0.00100    -0.00001    -0.00105     0.00078     0.00043    -0.00002    -0.00015    -0.00024     0.00009    -0.00115
    -5.52398     0.01664     0.00220     0.00320     0.00220     0.00656     0.00607     0.00073     0.00607     0.00059     0.04428	    -5.52398     0.00203    -0.00064     0.00128    -0.00004    -0.00051     0.00059     0.00020     0.00025    -0.00011     0.00304	    -5.52398    -0.00203     0.00004    -0.00128     0.00064     0.00051    -0.00025    -0.00020    -0.00059     0.00011    -0.00305
    -5.49798     0.02080     0.00239     0.00316     0.00239     0.00640     0.00658     0.00080     0.00658     0.00081     0.04990	    -5.49798     0.00288    -0.00057     0.00126    -0.00005    -0.00007     0.00042     0.00022     0.00019    -0.00012     0.00417	    -5.49798    -0.00289     0.00005    -0.00126     0.00057     0.00007    -0.00020    -0.00022    -0.00042     0.00012    -0.00418
    -5.47298     0.02864     0.00260     0.00318     0.00260     0.00631     0.00721     0.00089     0.00721     0.00102     0.05964	    -5.47298     0.00466    -0.00040     0.00125     0.00009     0.00069     0.00033     0.00026     0.00014    -0.00012     0.00690	    -5.47298    -0.00466    -0.00009    -0.00126     0.00040    -0.00069    -0.00014    -0.00026    -0.00033     0.00012    -0.00690
    -5.44798     0.03619     0.00250     0.00311     0.00250     0.00637     0.00729     0.00097     0.00729     0.00110     0.06731	    -5.44798     0.00564    -0.00011     0.00099     0.00019     0.00099     0.00027     0.00022    -0.00009    -0.00011     0.00798	    -5.44798    -0.00562    -0.00019    -0.00099     0.00011    -0.00099     0.00009    -0.00022    -0.00027     0.00011    -0.00798
    -5.42298     0.04347     0.00237     0.00285     0.00237     0.00739     0.00717     0.00097     0.00717     0.00109     0.07485	    -5.42298     0.00479     0.00012     0.00040     0.00012     0.00071    -0.00000     0.00011    -0.00060    -0.00009     0.00555	    -5.42298    -0.00477    -0.00012    -0.00040    -0.00012    -0.00071     0.00060    -0.00011     0.00000     0.00009    -0.00553
    -5.39798     0.05159     0.00253     0.00269     0.00253     0.00884     0.00736     0.00100     0.00736     0.00116     0.08506	    -5.39798     0.00323     0.00012    -0.00006     0.00004     0.00041    -0.00012     0.00001    -0.00073    -0.00007     0.00281	    -5.39798    -0.00320    -0.00004     0.00006    -0.00012    -0.00041     0.00074    -0.00001     0.00013     0.00007    -0.00278
    -5.37298     0.05783     0.00276     0.00273     0.00276     0.00921     0.00773     0.00111     0.00773     0.00125     0.09310	    -5.37298     0.00194     0.00005    -0.00019     0.00004     0.00021     0.00021    -0.00005    -0.00022    -0.00003     0.00196	    -5.37298    -0.00191    -0.00004     0.00020    -0.00005    -0.00020     0.00022     0.00005    -0.00021     0.00003    -0.00192
    -5.34798     0.06252     0.00282     0.00302     0.00282     0.00835     0.00813     0.00123     0.00813     0.00126     0.09829	    -5.34798     0.00140     0.00008    -0.00013     0.00006     0.00005     0.00058    -0.00010     0.00036     0.00003     0.00232	    -5.34798    -0.00136    -0.00006     0.00013    -0.00007    -0.00005    -0.00036     0.00010    -0.00057    -0.00003    -0.00227
    -5.32298     0.06832     0.00296     0.00345     0.00296     0.00733     0.00832     0.00136     0.00832     0.00137     0.10438	    -5.32298     0.00095     0.00014     0.00009     0.00005    -0.00013     0.00056    -0.00010     0.00058     0.00009     0.00223	    -5.32298    -0.00090    -0.00005    -0.00009    -0.00013     0.00013    -0.00058     0.00010    -0.00055    -0.00009    -0.00216
    -5.29798     0.07791     0.00337     0.00380     0.00337     0.00700     0.00823     0.00158     0.00823     0.00168     0.11518	    -5.29798    -0.00045     0.00007     0.00024     0.00003    -0.00052     0.00021    -0.00007     0.00052     0.00017     0.00019	    -5.29798     0.00049    -0.00003    -0.00024    -0.00006     0.00053    -0.00052     0.00007    -0.00021    -0.00017    -0.00014
    -5.27298     0.09622     0.00410     0.00402     0.00410     0.00791     0.00855     0.00190     0.00855     0.00213     0.13747	    -5.27298    -0.00307    -0.00025     0.00014    -0.00005    -0.00124    -0.00037    -0.00016     0.00049     0.00023    -0.00428	    -5.27298     0.00310     0.00005    -0.00014     0.00025     0.00124    -0.00049     0.00016     0.00037    -0.00023     0.00432
    -5.24798     0.11510     0.00481     0.00415     0.00481     0.00972     0.00944     0.00208     0.00944     0.00237     0.16191	    -5.24798    -0.00597    -0.00074     0.00010    -0.00014    -0.00199    -0.00087    -0.00031     0.00083     0.00021    -0.00889	    -5.24798     0.00598     0.00014    -0.00010     0.00074     0.00199    -0.00083     0.00031     0.00087    -0.00021     0.00889
    -5.22298     0.11830     0.00499     0.00425     0.00499     0.01112     0.01006     0.00199     0.01006     0.00212     0.16787	    -5.22298    -0.00606    -0.00114     0.00042    -0.00013    -0.00241    -0.00080    -0.00036     0.00141     0.00020    -0.00888	    -5.22298     0.00604     0.00013    -0.00042     0.00114     0.00240    -0.00142     0.00036     0.00080    -0.00020     0.00884
    -5.19798     0.11490     0.00492     0.00445     0.00492     0.01115     0.01008     0.00187     0.01008     0.00189     0.16425	    -5.19798    -0.00267    -0.00127     0.00082    -0.00003    -0.00243    -0.00031    -0.00032     0.00187     0.00022    -0.00411	    -5.19798     0.00265     0.00003    -0.00083     0.00127     0.00242    -0.00187     0.00032     0.00030    -0.00022     0.00407
    -5.17298     0.12210     0.00508     0.00487     0.00508     0.01013     0.00980     0.00194     0.00980     0.00205     0.17084	    -5.17298    -0.00010    -0.00122     0.00100     0.00003    -0.00215     0.00015    -0.00033     0.00205     0.00023    -0.00034	    -5.17298     0.00009    -0.00003    -0.00100     0.00122     0.00215    -0.00206     0.00033    -0.00015    -0.00023     0.00033
    -5.14798     0.12840     0.00515     0.00516     0.00515     0.00882     0.00909     0.00200     0.00909     0.00216     0.17501	    -5.14798    -0.00024    -0.00113     0.00105     0.00002    -0.00165     0.00042    -0.00038     0.00190     0.00023     0.00022	    -5.14798     0.00024    -0.00002    -0.00105     0.00113     0.00165    -0.00191     0.00038    -0.00042    -0.00023    -0.00023
    -5.12298     0.12190     0.00477     0.00505     0.00477     0.00749     0.00783     0.00198     0.00783     0.00212     0.16373	    -5.12298    -0.00006    -0.00098     0.00112     0.00001    -0.00124     0.00054    -0.00036     0.00164     0.00028     0.00095	    -5.12298     0.00006    -0.00001    -0.00112     0.00098     0.00124    -0.00164     0.00036    -0.00054    -0.00028    -0.00096
    -5.09798     0.12040     0.00444     0.00481     0.00444     0.00653     0.00666     0.00233     0.00666     0.00261     0.15890	    -5.09798     0.00133    -0.00077     0.00100     0.00002    -0.00126     0.00039    -0.00039     0.00153     0.00048     0.00232	    -5.09798    -0.00132    -0.00002    -0.00100     0.00077     0.00126    -0.00153     0.00039    -0.00039    -0.00048    -0.00233
    -5.07298     0.13040     0.00451     0.00469     0.00451     0.00629     0.00614     0.00306     0.00614     0.00342     0.16916	    -5.07298     0.00104    -0.00065     0.00070     0.00004    -0.00140     0.00008    -0.00065     0.00145     0.00074     0.00135	    -5.07298    -0.00103    -0.00004    -0.00070     0.00065     0.00139    -0.00145     0.00065    -0.00008    -0.00074    -0.00134
    -5.04798     0.13020     0.00457     0.00448     0.00457     0.00601     0.00577     0.00337     0.00577     0.00353     0.16828	    -5.04798    -0.00095    -0.00075     0.00062     0.00001    -0.00128    -0.00001    -0.00087     0.00131     0.00078    -0.00114	    -5.04798     0.00096    -0.00001    -0.00062     0.00075     0.00128    -0.00132     0.00087     0.00001    -0.00078     0.00114
    -5.02298     0.12140     0.00455     0.00433     0.00455     0.00537     0.00519     0.00313     0.00519     0.00317     0.15687	    -5.02298    -0.00203    -0.00104     0.00089    -0.00006    -0.00122     0.00005    -0.00082     0.00119     0.00067    -0.00236	    -5.02298     0.00202     0.00006    -0.00089     0.00104     0.00121    -0.00119     0.00082    -0.00005    -0.00067     0.00235
    -4.99798     0.13120     0.00497     0.00473     0.00497     0.00513     0.00501     0.00325     0.00501     0.00345     0.16772	    -4.99798    -0.00143    -0.00128     0.00122    -0.00007    -0.00131     0.00006    -0.00076     0.00118     0.00072    -0.00168	    -4.99798     0.00143     0.00007    -0.00122     0.00128     0.00131    -0.00118     0.00076    -0.00006    -0.00072     0.00167
