     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -8.72098     0.55750     0.00241     0.00197     0.00241     0.00002     0.00001     0.00158     0.00001     0.00175     0.56766	    -8.72098    -0.00237    -0.00018     0.00018     0.00000    -0.00001     0.00000     0.00003     0.00000    -0.00005    -0.00240	    -8.72098     0.00237    -0.00000    -0.00018     0.00018     0.00001    -0.00000    -0.00003    -0.00000     0.00005     0.00240
    -8.69598     0.55560     0.00270     0.00226     0.00270     0.00003     0.00002     0.00153     0.00002     0.00171     0.56655	    -8.69598     0.00008    -0.00016     0.00019     0.00003    -0.00001     0.00000     0.00003     0.00000    -0.00005     0.00012	    -8.69598    -0.00008    -0.00003    -0.00019     0.00016     0.00001    -0.00000    -0.00003    -0.00000     0.00005    -0.00013
    -8.67098     0.54020     0.00290     0.00248     0.00290     0.00004     0.00003     0.00143     0.00003     0.00164     0.55164	    -8.67098     0.00209    -0.00014     0.00018     0.00004    -0.00001     0.00000     0.00005     0.00001    -0.00004     0.00218	    -8.67098    -0.00210    -0.00004    -0.00018     0.00014     0.00001    -0.00001    -0.00005    -0.00000     0.00004    -0.00219
    -8.64598     0.52640     0.00313     0.00270     0.00313     0.00004     0.00003     0.00135     0.00003     0.00153     0.53837	    -8.64598    -0.00308    -0.00016     0.00014     0.00000    -0.00001     0.00000     0.00003     0.00001    -0.00005    -0.00312	    -8.64598     0.00308    -0.00000    -0.00014     0.00016     0.00001    -0.00001    -0.00003    -0.00000     0.00005     0.00312
    -8.62098     0.52350     0.00346     0.00298     0.00346     0.00005     0.00004     0.00134     0.00004     0.00146     0.53633	    -8.62098    -0.00299    -0.00015     0.00015     0.00000    -0.00001     0.00000     0.00002     0.00001    -0.00005    -0.00302	    -8.62098     0.00299    -0.00000    -0.00015     0.00015     0.00001    -0.00001    -0.00002    -0.00000     0.00005     0.00302
    -8.59598     0.51740     0.00372     0.00328     0.00372     0.00007     0.00005     0.00130     0.00005     0.00144     0.53103	    -8.59598     0.00382    -0.00011     0.00018     0.00005    -0.00001     0.00000     0.00004     0.00001    -0.00003     0.00395	    -8.59598    -0.00382    -0.00005    -0.00018     0.00011     0.00001    -0.00001    -0.00004    -0.00000     0.00003    -0.00396
    -8.57098     0.50540     0.00388     0.00352     0.00388     0.00008     0.00007     0.00119     0.00007     0.00139     0.51948	    -8.57098     0.00224    -0.00010     0.00015     0.00005    -0.00001     0.00000     0.00004     0.00001    -0.00004     0.00233	    -8.57098    -0.00224    -0.00004    -0.00015     0.00010     0.00001    -0.00001    -0.00004    -0.00000     0.00004    -0.00234
    -8.54598     0.48780     0.00406     0.00362     0.00406     0.00009     0.00008     0.00111     0.00008     0.00128     0.50219	    -8.54598    -0.00485    -0.00013     0.00010    -0.00000    -0.00001     0.00000     0.00003     0.00001    -0.00005    -0.00491	    -8.54598     0.00484     0.00000    -0.00010     0.00013     0.00001    -0.00001    -0.00003    -0.00000     0.00005     0.00490
    -8.52098     0.48090     0.00442     0.00388     0.00442     0.00011     0.00010     0.00112     0.00010     0.00121     0.49624	    -8.52098    -0.00299    -0.00010     0.00011     0.00001    -0.00001     0.00000     0.00003     0.00001    -0.00004    -0.00299	    -8.52098     0.00300    -0.00001    -0.00011     0.00010     0.00001    -0.00001    -0.00003    -0.00000     0.00004     0.00299
    -8.49598     0.48920     0.00482     0.00438     0.00482     0.00013     0.00011     0.00110     0.00011     0.00121     0.50590	    -8.49598     0.00456    -0.00005     0.00015     0.00007    -0.00001     0.00000     0.00004     0.00002    -0.00003     0.00475	    -8.49598    -0.00457    -0.00007    -0.00015     0.00005     0.00001    -0.00002    -0.00004    -0.00000     0.00003    -0.00475
    -8.47098     0.47400     0.00491     0.00458     0.00491     0.00015     0.00014     0.00101     0.00014     0.00117     0.49101	    -8.47098     0.00358    -0.00006     0.00013     0.00006    -0.00002     0.00000     0.00004     0.00002    -0.00004     0.00371	    -8.47098    -0.00359    -0.00006    -0.00013     0.00006     0.00002    -0.00002    -0.00004    -0.00000     0.00004    -0.00373
    -8.44598     0.44330     0.00493     0.00451     0.00493     0.00017     0.00016     0.00091     0.00016     0.00106     0.46011	    -8.44598    -0.00570    -0.00011     0.00006    -0.00002    -0.00002     0.00000     0.00002     0.00002    -0.00005    -0.00579	    -8.44598     0.00570     0.00002    -0.00006     0.00011     0.00002    -0.00002    -0.00002    -0.00000     0.00005     0.00579
    -8.42098     0.44070     0.00536     0.00481     0.00536     0.00019     0.00018     0.00089     0.00018     0.00098     0.45866	    -8.42098    -0.00513    -0.00005     0.00005     0.00002    -0.00002     0.00000     0.00003     0.00002    -0.00004    -0.00513	    -8.42098     0.00514    -0.00002    -0.00005     0.00005     0.00002    -0.00002    -0.00003    -0.00000     0.00004     0.00514
    -8.39598     0.44950     0.00592     0.00541     0.00592     0.00023     0.00021     0.00091     0.00021     0.00099     0.46929	    -8.39598     0.00586     0.00006     0.00011     0.00014    -0.00002     0.00000     0.00005     0.00003    -0.00003     0.00620	    -8.39598    -0.00587    -0.00014    -0.00011    -0.00006     0.00002    -0.00003    -0.00005    -0.00000     0.00003    -0.00621
    -8.37098     0.43700     0.00607     0.00573     0.00607     0.00026     0.00025     0.00085     0.00025     0.00097     0.45745	    -8.37098     0.00500     0.00002     0.00009     0.00008    -0.00002     0.00000     0.00004     0.00004    -0.00004     0.00522	    -8.37098    -0.00502    -0.00008    -0.00009    -0.00002     0.00002    -0.00004    -0.00004    -0.00000     0.00004    -0.00524
    -8.34598     0.41060     0.00599     0.00564     0.00599     0.00029     0.00029     0.00075     0.00029     0.00087     0.43071	    -8.34598    -0.00667    -0.00009     0.00001    -0.00007    -0.00003     0.00000     0.00001     0.00004    -0.00005    -0.00684	    -8.34598     0.00666     0.00007    -0.00001     0.00009     0.00003    -0.00004    -0.00001    -0.00000     0.00005     0.00683
    -8.32098     0.39280     0.00627     0.00572     0.00627     0.00034     0.00033     0.00070     0.00033     0.00078     0.41353	    -8.32098    -0.00539     0.00001     0.00001     0.00003    -0.00003     0.00000     0.00002     0.00005    -0.00004    -0.00534	    -8.32098     0.00539    -0.00003    -0.00001    -0.00001     0.00003    -0.00005    -0.00002    -0.00000     0.00004     0.00535
    -8.29598     0.39440     0.00697     0.00641     0.00697     0.00038     0.00039     0.00071     0.00039     0.00077     0.41741	    -8.29598     0.00503     0.00019     0.00005     0.00023    -0.00003     0.00001     0.00005     0.00006    -0.00003     0.00556	    -8.29598    -0.00504    -0.00023    -0.00005    -0.00019     0.00003    -0.00006    -0.00005    -0.00001     0.00003    -0.00556
    -8.27098     0.39290     0.00743     0.00704     0.00743     0.00045     0.00045     0.00069     0.00045     0.00077     0.41761	    -8.27098     0.00390     0.00015     0.00002     0.00016    -0.00004     0.00001     0.00004     0.00007    -0.00004     0.00426	    -8.27098    -0.00392    -0.00016    -0.00002    -0.00015     0.00004    -0.00007    -0.00004    -0.00001     0.00004    -0.00428
    -8.24598     0.37050     0.00742     0.00705     0.00742     0.00052     0.00051     0.00061     0.00051     0.00069     0.39523	    -8.24598    -0.00422     0.00003    -0.00004    -0.00002    -0.00005     0.00001     0.00002     0.00007    -0.00004    -0.00424	    -8.24598     0.00421     0.00003     0.00004    -0.00003     0.00005    -0.00007    -0.00002    -0.00001     0.00004     0.00423
    -8.22098     0.34520     0.00757     0.00710     0.00757     0.00059     0.00061     0.00054     0.00061     0.00060     0.37040	    -8.22098    -0.00339     0.00015    -0.00003     0.00008    -0.00006     0.00001     0.00001     0.00010    -0.00004    -0.00315	    -8.22098     0.00339    -0.00008     0.00003    -0.00015     0.00006    -0.00010    -0.00001    -0.00001     0.00004     0.00315
    -8.19598     0.33000     0.00835     0.00778     0.00835     0.00065     0.00091     0.00051     0.00091     0.00056     0.35801	    -8.19598     0.00096     0.00035     0.00000     0.00037    -0.00006     0.00004     0.00003     0.00027    -0.00003     0.00192	    -8.19598    -0.00097    -0.00036    -0.00000    -0.00035     0.00006    -0.00027    -0.00003    -0.00004     0.00003    -0.00193
    -8.17098     0.32460     0.00960     0.00901     0.00960     0.00085     0.00156     0.00050     0.00156     0.00054     0.35782	    -8.17098     0.00062     0.00047     0.00005     0.00062    -0.00012     0.00010     0.00003     0.00069    -0.00003     0.00241	    -8.17098    -0.00064    -0.00061    -0.00005    -0.00046     0.00012    -0.00069    -0.00003    -0.00010     0.00003    -0.00243
    -8.14598     0.31160     0.01053     0.01014     0.01053     0.00136     0.00222     0.00045     0.00222     0.00049     0.34953	    -8.14598    -0.00161     0.00057     0.00005     0.00071    -0.00040     0.00015     0.00002     0.00110    -0.00003     0.00054	    -8.14598     0.00160    -0.00070    -0.00005    -0.00057     0.00040    -0.00110    -0.00002    -0.00015     0.00003    -0.00056
    -8.12098     0.27020     0.01046     0.01040     0.01046     0.00208     0.00241     0.00035     0.00241     0.00039     0.30915	    -8.12098    -0.00587     0.00041    -0.00010     0.00019    -0.00083     0.00012     0.00000     0.00108    -0.00003    -0.00502	    -8.12098     0.00585    -0.00019     0.00010    -0.00041     0.00083    -0.00108    -0.00000    -0.00012     0.00003     0.00500
    -8.09598     0.22820     0.01018     0.01011     0.01018     0.00266     0.00260     0.00027     0.00260     0.00030     0.26710	    -8.09598    -0.00892    -0.00008    -0.00023    -0.00062    -0.00096     0.00006    -0.00001     0.00070    -0.00003    -0.01008	    -8.09598     0.00890     0.00062     0.00023     0.00008     0.00097    -0.00070     0.00001    -0.00006     0.00003     0.01007
    -8.07098     0.20970     0.01032     0.00975     0.01032     0.00312     0.00306     0.00024     0.00306     0.00026     0.24984	    -8.07098    -0.00654    -0.00040    -0.00019    -0.00070    -0.00053    -0.00001    -0.00001     0.00006    -0.00002    -0.00833	    -8.07098     0.00651     0.00070     0.00019     0.00040     0.00053    -0.00006     0.00001     0.00001     0.00002     0.00830
    -8.04598     0.18450     0.00998     0.00911     0.00998     0.00361     0.00316     0.00019     0.00316     0.00021     0.22392	    -8.04598    -0.00441    -0.00046    -0.00007    -0.00043     0.00012    -0.00008    -0.00001    -0.00072    -0.00001    -0.00607	    -8.04598     0.00437     0.00043     0.00006     0.00046    -0.00011     0.00072     0.00001     0.00008     0.00001     0.00602
    -8.02098     0.14290     0.00886     0.00833     0.00886     0.00359     0.00280     0.00013     0.00280     0.00014     0.17842	    -8.02098    -0.00406    -0.00052    -0.00005    -0.00078     0.00066    -0.00014    -0.00001    -0.00123    -0.00000    -0.00613	    -8.02098     0.00402     0.00078     0.00005     0.00052    -0.00066     0.00123     0.00001     0.00014     0.00000     0.00609
    -7.99598     0.10730     0.00764     0.00738     0.00764     0.00294     0.00246     0.00008     0.00246     0.00009     0.13799	    -7.99598    -0.00251    -0.00032    -0.00034    -0.00106     0.00103    -0.00014    -0.00001    -0.00121    -0.00000    -0.00456	    -7.99598     0.00249     0.00106     0.00034     0.00032    -0.00103     0.00121     0.00001     0.00014     0.00000     0.00453
    -7.97098     0.07802     0.00631     0.00598     0.00631     0.00216     0.00218     0.00005     0.00218     0.00006     0.10326	    -7.97098    -0.00109     0.00020    -0.00066    -0.00039     0.00092    -0.00003    -0.00000    -0.00060    -0.00000    -0.00167	    -7.97098     0.00107     0.00039     0.00066    -0.00020    -0.00092     0.00060     0.00000     0.00003     0.00000     0.00164
    -7.94598     0.04992     0.00537     0.00474     0.00537     0.00176     0.00191     0.00003     0.00191     0.00004     0.07105	    -7.94598    -0.00062     0.00067    -0.00055     0.00059     0.00032     0.00009     0.00000     0.00012     0.00000     0.00064	    -7.94598     0.00060    -0.00060     0.00055    -0.00067    -0.00032    -0.00012    -0.00000    -0.00009    -0.00000    -0.00066
    -7.92098     0.02891     0.00569     0.00475     0.00569     0.00191     0.00169     0.00002     0.00169     0.00003     0.05039	    -7.92098    -0.00090     0.00100    -0.00043     0.00088    -0.00012     0.00009     0.00000     0.00023     0.00000     0.00075	    -7.92098     0.00089    -0.00088     0.00043    -0.00100     0.00012    -0.00023    -0.00000    -0.00009    -0.00000    -0.00076
    -7.89598     0.01560     0.00639     0.00583     0.00639     0.00211     0.00156     0.00003     0.00156     0.00003     0.03950	    -7.89598    -0.00125     0.00093    -0.00072     0.00009     0.00002    -0.00005    -0.00000    -0.00026     0.00000    -0.00124	    -7.89598     0.00124    -0.00009     0.00072    -0.00093    -0.00002     0.00026     0.00000     0.00005    -0.00000     0.00123
    -7.87098     0.00698     0.00579     0.00611     0.00579     0.00181     0.00137     0.00004     0.00137     0.00003     0.02927	    -7.87098    -0.00087     0.00047    -0.00089    -0.00066     0.00040    -0.00015    -0.00000    -0.00068    -0.00000    -0.00237	    -7.87098     0.00086     0.00066     0.00089    -0.00047    -0.00040     0.00068     0.00000     0.00015     0.00000     0.00237
    -7.84598     0.00222     0.00377     0.00447     0.00377     0.00113     0.00097     0.00003     0.00097     0.00002     0.01735	    -7.84598    -0.00023     0.00008    -0.00057    -0.00044     0.00049    -0.00014     0.00000    -0.00067    -0.00001    -0.00149	    -7.84598     0.00023     0.00044     0.00057    -0.00008    -0.00050     0.00067    -0.00000     0.00014     0.00001     0.00148
    -7.81998     0.00070     0.00195     0.00227     0.00195     0.00055     0.00060     0.00002     0.00060     0.00001     0.00865	    -7.81998     0.00004    -0.00021    -0.00014    -0.00008     0.00034    -0.00005     0.00000    -0.00041    -0.00001    -0.00050	    -7.81998    -0.00004     0.00008     0.00014     0.00021    -0.00035     0.00041    -0.00000     0.00005     0.00001     0.00050
    -7.79498     0.00161     0.00197     0.00148     0.00197     0.00048     0.00064     0.00001     0.00064     0.00001     0.00882	    -7.79498     0.00032    -0.00041     0.00017    -0.00002     0.00014     0.00007     0.00000    -0.00000    -0.00001     0.00027	    -7.79498    -0.00032     0.00002    -0.00017     0.00041    -0.00014     0.00000    -0.00000    -0.00007     0.00001    -0.00027
    -7.76998     0.00471     0.00413     0.00278     0.00413     0.00110     0.00117     0.00003     0.00117     0.00003     0.01924	    -7.76998     0.00089    -0.00006     0.00033     0.00031    -0.00006     0.00019     0.00001     0.00043    -0.00000     0.00203	    -7.76998    -0.00089    -0.00031    -0.00033     0.00006     0.00006    -0.00043    -0.00001    -0.00019     0.00000    -0.00203
    -7.74498     0.00835     0.00687     0.00540     0.00687     0.00200     0.00174     0.00005     0.00174     0.00006     0.03307	    -7.74498     0.00105     0.00088     0.00006     0.00076    -0.00011     0.00015     0.00000     0.00043     0.00001     0.00324	    -7.74498    -0.00105    -0.00076    -0.00006    -0.00088     0.00011    -0.00043    -0.00000    -0.00015    -0.00001    -0.00324
    -7.71998     0.00936     0.00752     0.00737     0.00752     0.00226     0.00190     0.00007     0.00190     0.00007     0.03798	    -7.71998     0.00024     0.00146    -0.00068     0.00048     0.00008    -0.00004     0.00000    -0.00007     0.00001     0.00147	    -7.71998    -0.00023    -0.00048     0.00068    -0.00145    -0.00008     0.00007     0.00000     0.00004    -0.00001    -0.00146
    -7.69498     0.00713     0.00556     0.00685     0.00556     0.00172     0.00162     0.00006     0.00162     0.00006     0.03019	    -7.69498    -0.00065     0.00105    -0.00115    -0.00021     0.00025    -0.00016    -0.00000    -0.00050     0.00000    -0.00136	    -7.69498     0.00064     0.00021     0.00115    -0.00105    -0.00025     0.00050     0.00000     0.00016    -0.00000     0.00136
    -7.66998     0.00427     0.00330     0.00455     0.00330     0.00102     0.00113     0.00005     0.00113     0.00005     0.01880	    -7.66998    -0.00073     0.00027    -0.00087    -0.00045     0.00024    -0.00014    -0.00000    -0.00053     0.00000    -0.00222	    -7.66998     0.00073     0.00045     0.00087    -0.00027    -0.00024     0.00053     0.00000     0.00014    -0.00000     0.00221
    -7.64498     0.00290     0.00253     0.00283     0.00253     0.00059     0.00069     0.00004     0.00069     0.00004     0.01285	    -7.64498    -0.00044    -0.00041    -0.00029    -0.00041     0.00016    -0.00008    -0.00000    -0.00036    -0.00001    -0.00184	    -7.64498     0.00044     0.00041     0.00029     0.00041    -0.00016     0.00036     0.00000     0.00008     0.00001     0.00184
    -7.61998     0.00308     0.00310     0.00265     0.00310     0.00038     0.00042     0.00005     0.00042     0.00004     0.01323	    -7.61998    -0.00020    -0.00102     0.00026    -0.00037     0.00011    -0.00003     0.00001    -0.00021    -0.00002    -0.00146	    -7.61998     0.00020     0.00036    -0.00026     0.00102    -0.00011     0.00021    -0.00001     0.00003     0.00002     0.00145
    -7.59498     0.00436     0.00395     0.00340     0.00395     0.00040     0.00031     0.00005     0.00031     0.00005     0.01678	    -7.59498     0.00024    -0.00124     0.00073    -0.00015     0.00012     0.00003     0.00001    -0.00006    -0.00002    -0.00035	    -7.59498    -0.00024     0.00015    -0.00073     0.00124    -0.00011     0.00006    -0.00001    -0.00003     0.00002     0.00034
    -7.56998     0.00747     0.00446     0.00405     0.00446     0.00088     0.00056     0.00005     0.00056     0.00005     0.02253	    -7.56998     0.00119    -0.00055     0.00088     0.00026     0.00016     0.00013     0.00001     0.00012    -0.00001     0.00220	    -7.56998    -0.00119    -0.00026    -0.00088     0.00055    -0.00015    -0.00012    -0.00001    -0.00013     0.00001    -0.00219
    -7.54498     0.01309     0.00533     0.00436     0.00533     0.00171     0.00128     0.00007     0.00128     0.00007     0.03251	    -7.54498     0.00213     0.00095     0.00041     0.00055     0.00012     0.00020     0.00001     0.00025     0.00001     0.00463	    -7.54498    -0.00212    -0.00055    -0.00041    -0.00095    -0.00012    -0.00025    -0.00001    -0.00020    -0.00001    -0.00462
    -7.51998     0.01778     0.00669     0.00531     0.00669     0.00213     0.00197     0.00010     0.00197     0.00010     0.04272	    -7.51998     0.00152     0.00219    -0.00066     0.00050     0.00003     0.00008     0.00000     0.00012     0.00002     0.00381	    -7.51998    -0.00152    -0.00050     0.00066    -0.00219    -0.00003    -0.00012    -0.00000    -0.00008    -0.00002    -0.00380
    -7.49498     0.01685     0.00682     0.00666     0.00682     0.00181     0.00197     0.00011     0.00197     0.00010     0.04311	    -7.49498    -0.00052     0.00212    -0.00167     0.00013     0.00003    -0.00010    -0.00001    -0.00019     0.00001    -0.00019	    -7.49498     0.00052    -0.00013     0.00168    -0.00212    -0.00004     0.00019     0.00001     0.00010    -0.00001     0.00020
    -7.46998     0.01162     0.00514     0.00666     0.00514     0.00125     0.00151     0.00008     0.00151     0.00008     0.03298	    -7.46998    -0.00176     0.00091    -0.00177    -0.00022     0.00009    -0.00016    -0.00001    -0.00034    -0.00001    -0.00326	    -7.46998     0.00176     0.00022     0.00177    -0.00091    -0.00009     0.00034     0.00001     0.00016     0.00001     0.00326
    -7.44498     0.00747     0.00359     0.00514     0.00359     0.00085     0.00107     0.00006     0.00107     0.00006     0.02288	    -7.44498    -0.00136    -0.00038    -0.00090    -0.00025     0.00007    -0.00010     0.00000    -0.00029    -0.00001    -0.00322	    -7.44498     0.00135     0.00025     0.00090     0.00038    -0.00008     0.00029    -0.00000     0.00010     0.00001     0.00321
    -7.41998     0.00676     0.00381     0.00396     0.00381     0.00060     0.00075     0.00007     0.00075     0.00008     0.02059	    -7.41998    -0.00052    -0.00116     0.00016    -0.00012     0.00002    -0.00005     0.00001    -0.00017    -0.00001    -0.00183	    -7.41998     0.00051     0.00012    -0.00016     0.00115    -0.00002     0.00017    -0.00001     0.00005     0.00001     0.00182
    -7.39498     0.00765     0.00500     0.00434     0.00500     0.00048     0.00050     0.00010     0.00050     0.00011     0.02369	    -7.39498    -0.00010    -0.00153     0.00085    -0.00012     0.00002    -0.00002     0.00001    -0.00006    -0.00002    -0.00097	    -7.39498     0.00010     0.00011    -0.00085     0.00153    -0.00002     0.00006    -0.00001     0.00002     0.00002     0.00096
    -7.36998     0.00874     0.00538     0.00514     0.00538     0.00054     0.00035     0.00011     0.00035     0.00011     0.02611	    -7.36998     0.00045    -0.00143     0.00120    -0.00015     0.00013     0.00000     0.00001    -0.00000    -0.00002     0.00020	    -7.36998    -0.00045     0.00015    -0.00120     0.00143    -0.00013     0.00000    -0.00001    -0.00000     0.00002    -0.00020
    -7.34498     0.01164     0.00483     0.00485     0.00483     0.00080     0.00036     0.00009     0.00036     0.00008     0.02784	    -7.34498     0.00186    -0.00046     0.00119    -0.00004     0.00032     0.00006     0.00001     0.00001    -0.00001     0.00295	    -7.34498    -0.00186     0.00004    -0.00119     0.00046    -0.00032    -0.00001    -0.00001    -0.00006     0.00001    -0.00295
    -7.31998     0.01750     0.00460     0.00395     0.00460     0.00118     0.00067     0.00008     0.00067     0.00006     0.03331	    -7.31998     0.00303     0.00107     0.00056     0.00012     0.00036     0.00014     0.00001    -0.00008     0.00001     0.00523	    -7.31998    -0.00303    -0.00012    -0.00056    -0.00107    -0.00035     0.00008    -0.00001    -0.00014    -0.00001    -0.00522
    -7.29498     0.02406     0.00511     0.00398     0.00511     0.00151     0.00126     0.00009     0.00126     0.00008     0.04246	    -7.29498     0.00197     0.00199    -0.00057     0.00015     0.00011     0.00014     0.00001    -0.00017     0.00001     0.00364	    -7.29498    -0.00196    -0.00015     0.00057    -0.00199    -0.00011     0.00017    -0.00001    -0.00014    -0.00001    -0.00363
    -7.26998     0.02736     0.00577     0.00525     0.00577     0.00163     0.00178     0.00010     0.00178     0.00011     0.04954	    -7.26998    -0.00075     0.00181    -0.00154     0.00008    -0.00014     0.00002     0.00000    -0.00015    -0.00000    -0.00069	    -7.26998     0.00076    -0.00008     0.00154    -0.00180     0.00014     0.00015    -0.00000    -0.00002     0.00000     0.00069
    -7.24498     0.02525     0.00619     0.00642     0.00619     0.00145     0.00181     0.00012     0.00181     0.00013     0.04936	    -7.24498    -0.00220     0.00131    -0.00181     0.00009    -0.00014    -0.00009     0.00000    -0.00007    -0.00000    -0.00291	    -7.24498     0.00220    -0.00009     0.00181    -0.00131     0.00014     0.00007    -0.00000     0.00009     0.00000     0.00291
    -7.21998     0.01991     0.00619     0.00668     0.00619     0.00109     0.00139     0.00013     0.00139     0.00013     0.04310	    -7.21998    -0.00181     0.00072    -0.00155     0.00016     0.00002    -0.00010    -0.00001    -0.00007     0.00000    -0.00264	    -7.21998     0.00180    -0.00015     0.00155    -0.00072    -0.00002     0.00007     0.00001     0.00010    -0.00000     0.00264
    -7.19498     0.01573     0.00572     0.00645     0.00572     0.00079     0.00096     0.00013     0.00096     0.00012     0.03660	    -7.19498    -0.00128    -0.00047    -0.00097     0.00005     0.00008    -0.00009    -0.00001    -0.00011    -0.00001    -0.00282	    -7.19498     0.00127    -0.00005     0.00097     0.00047    -0.00008     0.00011     0.00001     0.00009     0.00001     0.00281
    -7.16998     0.01464     0.00525     0.00598     0.00525     0.00069     0.00076     0.00012     0.00076     0.00011     0.03356	    -7.16998    -0.00066    -0.00164     0.00012    -0.00013     0.00005    -0.00007     0.00001    -0.00008    -0.00002    -0.00244	    -7.16998     0.00066     0.00013    -0.00012     0.00164    -0.00005     0.00008    -0.00001     0.00007     0.00002     0.00243
    -7.14498     0.01625     0.00524     0.00537     0.00524     0.00077     0.00065     0.00011     0.00065     0.00011     0.03438	    -7.14498     0.00117    -0.00171     0.00132    -0.00015     0.00011    -0.00002     0.00002     0.00001    -0.00002     0.00073	    -7.14498    -0.00117     0.00015    -0.00132     0.00170    -0.00011    -0.00001    -0.00002     0.00002     0.00002    -0.00073
    -7.11998     0.01989     0.00580     0.00513     0.00580     0.00089     0.00056     0.00011     0.00056     0.00011     0.03886	    -7.11998     0.00360    -0.00085     0.00176    -0.00003     0.00026     0.00003     0.00002     0.00006    -0.00001     0.00484	    -7.11998    -0.00360     0.00003    -0.00176     0.00085    -0.00026    -0.00006    -0.00002    -0.00003     0.00001    -0.00484
    -7.09498     0.02462     0.00653     0.00553     0.00653     0.00092     0.00061     0.00014     0.00061     0.00014     0.04563	    -7.09498     0.00443     0.00025     0.00131     0.00006     0.00034     0.00008     0.00002    -0.00002    -0.00000     0.00648	    -7.09498    -0.00443    -0.00006    -0.00131    -0.00025    -0.00034     0.00002    -0.00002    -0.00008     0.00000    -0.00647
    -7.06998     0.02905     0.00643     0.00610     0.00643     0.00092     0.00081     0.00015     0.00081     0.00015     0.05084	    -7.06998     0.00188     0.00120     0.00032     0.00007     0.00024     0.00011     0.00001    -0.00022     0.00001     0.00362	    -7.06998    -0.00187    -0.00007    -0.00032    -0.00120    -0.00024     0.00022    -0.00001    -0.00011    -0.00001    -0.00361
    -7.04498     0.03401     0.00550     0.00605     0.00550     0.00104     0.00100     0.00014     0.00100     0.00013     0.05436	    -7.04498    -0.00247     0.00156    -0.00090    -0.00002     0.00003     0.00009     0.00000    -0.00035     0.00001    -0.00205	    -7.04498     0.00248     0.00002     0.00090    -0.00156    -0.00003     0.00035    -0.00000    -0.00009    -0.00001     0.00206
    -7.01998     0.04392     0.00485     0.00547     0.00485     0.00120     0.00116     0.00011     0.00116     0.00012     0.06284	    -7.01998    -0.00209     0.00125    -0.00170    -0.00009    -0.00014     0.00002    -0.00000    -0.00027     0.00000    -0.00302	    -7.01998     0.00209     0.00009     0.00170    -0.00125     0.00014     0.00027     0.00000    -0.00002    -0.00000     0.00302
    -6.99498     0.06077     0.00495     0.00517     0.00495     0.00118     0.00132     0.00011     0.00132     0.00015     0.07994	    -6.99498     0.00597     0.00056    -0.00159    -0.00007    -0.00016    -0.00006     0.00000    -0.00007     0.00000     0.00459	    -6.99498    -0.00597     0.00007     0.00159    -0.00056     0.00016     0.00007    -0.00000     0.00006    -0.00000    -0.00459
    -6.96998     0.08520     0.00578     0.00547     0.00578     0.00107     0.00133     0.00016     0.00133     0.00021     0.10633	    -6.96998     0.01681    -0.00018    -0.00095    -0.00004    -0.00007    -0.00010     0.00001     0.00003     0.00001     0.01552	    -6.96998    -0.01680     0.00004     0.00095     0.00018     0.00007    -0.00003    -0.00001     0.00010    -0.00001    -0.01551
    -6.94498     0.12530     0.00706     0.00615     0.00706     0.00109     0.00117     0.00023     0.00117     0.00028     0.14950	    -6.94498     0.02916    -0.00054    -0.00025     0.00001     0.00008    -0.00006    -0.00000     0.00006     0.00004     0.02849	    -6.94498    -0.02915    -0.00001     0.00025     0.00054    -0.00008    -0.00006     0.00000     0.00006    -0.00004    -0.02848
    -6.91998     0.22200     0.00802     0.00712     0.00802     0.00115     0.00098     0.00031     0.00098     0.00035     0.24894	    -6.91998     0.03925    -0.00023     0.00033     0.00013     0.00026     0.00001    -0.00003     0.00006     0.00008     0.03986	    -6.91998    -0.03927    -0.00013    -0.00033     0.00023    -0.00026    -0.00006     0.00003    -0.00001    -0.00008    -0.03988
    -6.89498     0.51140     0.00821     0.00802     0.00821     0.00106     0.00087     0.00039     0.00087     0.00050     0.53952	    -6.89498     0.02577     0.00025     0.00049     0.00021     0.00035     0.00003    -0.00008    -0.00001     0.00007     0.02708	    -6.89498    -0.02583    -0.00021    -0.00049    -0.00025    -0.00035     0.00001     0.00008    -0.00003    -0.00007    -0.02714
    -6.86998     1.03100     0.00762     0.00811     0.00762     0.00094     0.00089     0.00052     0.00089     0.00077     1.05836	    -6.86998    -0.02568     0.00026     0.00028     0.00017     0.00027    -0.00001    -0.00009    -0.00016     0.00001    -0.02495	    -6.86998     0.02562    -0.00017    -0.00028    -0.00026    -0.00027     0.00016     0.00009     0.00001    -0.00001     0.02489
    -6.84498     1.41000     0.00648     0.00739     0.00648     0.00095     0.00103     0.00069     0.00103     0.00098     1.43504	    -6.84498    -0.06429    -0.00002     0.00005     0.00007     0.00015    -0.00001    -0.00002    -0.00025    -0.00008    -0.06439	    -6.84498     0.06433    -0.00007    -0.00005     0.00002    -0.00015     0.00025     0.00002     0.00001     0.00009     0.06443
