     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -3.53764     0.44326     0.16010     0.13630     0.15001     1.24560     1.34100     1.51420     1.37480     1.21400     7.57927	    -3.53764    -0.00206     0.02028     0.00331    -0.02016     0.36663    -0.27504     0.01757     0.28760    -0.36424     0.03390
    -3.51264     0.43440     0.17009     0.12981     0.15238     1.19220     1.34280     1.45360     1.35980     1.14540     7.38048	    -3.51264    -0.00312     0.01683     0.00087    -0.01752     0.32771    -0.28792     0.03408     0.27730    -0.32508     0.02315
    -3.48764     0.43688     0.18256     0.13280     0.16717     1.21260     1.43100     1.45800     1.44050     1.18440     7.64591	    -3.48764    -0.00635     0.01232    -0.00142    -0.01751     0.32452    -0.33966     0.01221     0.29580    -0.34307    -0.06316
    -3.46264     0.44144     0.18936     0.14471     0.18993     1.28470     1.64680     1.53120     1.65440     1.30610     8.38864	    -3.46264    -0.00600     0.00765    -0.00244    -0.01636     0.33910    -0.43944    -0.05349     0.35780    -0.39937    -0.21254
    -3.43764     0.42651     0.18042     0.15329     0.19542     1.28400     1.83360     1.55760     1.84360     1.33720     8.81164	    -3.43764     0.00209     0.00225    -0.00136    -0.00777     0.31391    -0.48819    -0.09259     0.40560    -0.39004    -0.25610
    -3.41264     0.37589     0.15423     0.14532     0.17013     1.11590     1.74760     1.45890     1.76540     1.17260     8.10597	    -3.41264     0.00953    -0.00412     0.00095     0.00480     0.22917    -0.41667    -0.06580     0.38260    -0.28354    -0.14308
    -3.38764     0.30664     0.12294     0.12451     0.13127     0.87133     1.42760     1.25000     1.45360     0.91420     6.60209	    -3.38764     0.00761    -0.00927     0.00170     0.01213     0.13617    -0.29954    -0.02304     0.31060    -0.16699    -0.03063
    -3.36264     0.25328     0.10166     0.11196     0.10229     0.71355     1.14860     1.02640     1.17470     0.73030     5.36274	    -3.36264    -0.00010    -0.01189    -0.00012     0.01251     0.08964    -0.21588    -0.00475     0.23045    -0.11229    -0.01244
    -3.33764     0.23237     0.09556     0.12000     0.09226     0.68667     1.05080     0.90940     1.07960     0.68448     4.95114	    -3.33764    -0.00233    -0.01244    -0.00066     0.01102     0.09118    -0.15615    -0.00706     0.17175    -0.11148    -0.01617
    -3.31264     0.22511     0.09622     0.13125     0.09322     0.70873     1.01440     0.91420     1.05880     0.71522     4.95715	    -3.31264     0.00204    -0.01236     0.00151     0.01056     0.10242    -0.09982    -0.01150     0.13413    -0.12434     0.00265
    -3.28664     0.21514     0.09646     0.13015     0.09512     0.71678     0.94290     0.96330     0.98980     0.74262     4.89227	    -3.28664     0.00318    -0.01435     0.00170     0.01191     0.09345    -0.06905    -0.00636     0.09307    -0.12542    -0.01187
    -3.26164     0.21634     0.10092     0.12916     0.10014     0.74353     0.92180     1.02280     0.95380     0.77689     4.96538	    -3.26164    -0.00042    -0.01888    -0.00072     0.01597     0.07004    -0.07341     0.00421     0.06910    -0.11530    -0.04941
    -3.23664     0.23412     0.11368     0.13750     0.11336     0.83051     0.99660     1.10380     1.02380     0.86520     5.41857	    -3.23664    -0.00181    -0.02352    -0.00124     0.02153     0.04972    -0.07973     0.01907     0.08301    -0.10331    -0.03627
    -3.21164     0.25696     0.13310     0.14984     0.13297     0.97863     1.11760     1.20080     1.15060     1.00780     6.12830	    -3.21164     0.00053    -0.02837     0.00024     0.02622     0.03666    -0.07424     0.03092     0.09953    -0.09449    -0.00300
    -3.18664     0.27022     0.14792     0.15788     0.14700     1.10400     1.22580     1.26300     1.25310     1.11620     6.68512	    -3.18664     0.00184    -0.03275     0.00016     0.02841     0.02041    -0.06490     0.02636     0.08261    -0.07794    -0.01580
    -3.16164     0.25754     0.14471     0.15047     0.14332     1.09500     1.23880     1.23080     1.24640     1.08520     6.59224	    -3.16164    -0.00036    -0.03325    -0.00200     0.02774    -0.00995    -0.04483     0.01299     0.03348    -0.04037    -0.05655
    -3.13664     0.22896     0.13413     0.13006     0.13125     1.03620     1.16340     1.15580     1.15100     1.00050     6.13130	    -3.13664    -0.00397    -0.03337    -0.00399     0.02717    -0.06228    -0.02219     0.00444    -0.01701     0.00884    -0.10236
    -3.11164     0.21874     0.14385     0.11542     0.13612     1.16860     1.13800     1.18700     1.11660     1.08440     6.30873	    -3.11164    -0.00551    -0.04175    -0.00444     0.03267    -0.13734    -0.02274     0.00036    -0.03734     0.06062    -0.15546
    -3.08664     0.23490     0.17966     0.11656     0.16558     1.54640     1.24620     1.36040     1.22240     1.39690     7.46900	    -3.08664    -0.00328    -0.05929    -0.00335     0.04736    -0.21912    -0.04829    -0.00505    -0.01158     0.11990    -0.18269
    -3.06164     0.25093     0.21059     0.13382     0.19766     1.90020     1.43300     1.52920     1.42020     1.75560     8.83120	    -3.06164     0.00225    -0.07190    -0.00122     0.06539    -0.26514    -0.06801    -0.00217     0.04181     0.20280    -0.09619
    -3.03664     0.24262     0.20004     0.16210     0.20306     1.89980     1.57180     1.52580     1.59870     1.89300     9.29692	    -3.03664     0.00790    -0.06249     0.00094     0.07171    -0.24004    -0.04340     0.02746     0.06393     0.29670     0.12272
    -3.01164     0.21212     0.15672     0.17775     0.17752     1.60600     1.53270     1.36780     1.58830     1.75560     8.57451	    -3.01164     0.00946    -0.03620     0.00260     0.05779    -0.19317     0.01500     0.06404     0.04138     0.34620     0.30710
    -2.98664     0.17632     0.11931     0.15798     0.14322     1.39000     1.26530     1.23740     1.31150     1.57360     7.37463	    -2.98664     0.00737    -0.01299     0.00327     0.03416    -0.20109     0.04438     0.06981     0.02410     0.34250     0.31150
    -2.96164     0.14812     0.10058     0.11779     0.11637     1.37120     0.90940     1.21280     0.93810     1.49290     6.40726	    -2.96164     0.00432    -0.00014     0.00221     0.01414    -0.24380     0.02405     0.04606     0.02752     0.32012     0.19449
    -2.93664     0.13724     0.09234     0.09419     0.09964     1.42600     0.70280     1.25650     0.71831     1.47580     6.00282	    -2.93664     0.00211     0.00642     0.00042     0.00100    -0.27083     0.00382     0.01763     0.01813     0.29694     0.07564
    -2.91164     0.14438     0.08848     0.09992     0.09076     1.51200     0.71700     1.37370     0.72179     1.52020     6.26823	    -2.91164     0.00131     0.00936    -0.00007    -0.00610    -0.31552     0.01870    -0.00134    -0.01490     0.31520     0.00664
    -2.88664     0.15648     0.08392     0.11523     0.08426     1.60970     0.81810     1.54680     0.82280     1.61270     6.84999	    -2.88664     0.00076     0.00937     0.00046    -0.00796    -0.40340     0.04413    -0.00745    -0.04441     0.39900    -0.00950
    -2.86164     0.16229     0.07714     0.11970     0.07768     1.62980     0.88290     1.69640     0.89460     1.64660     7.18711	    -2.86164    -0.00008     0.00812     0.00009    -0.00739    -0.47682     0.06201    -0.00520    -0.07024     0.48260    -0.00692
    -2.83664     0.16322     0.07142     0.11127     0.07274     1.54460     0.89640     1.79400     0.90400     1.56540     7.12305	    -2.83664    -0.00024     0.00785     0.00036    -0.00733    -0.49196     0.09693    -0.00390    -0.10695     0.50380    -0.00144
    -2.81164     0.15982     0.06721     0.09338     0.06852     1.38600     0.84180     1.82520     0.83210     1.39920     6.67323	    -2.81164     0.00050     0.00826     0.00217    -0.00777    -0.45926     0.14335    -0.00470    -0.13693     0.46553     0.01116
    -2.78664     0.14600     0.06338     0.07356     0.06370     1.20940     0.74520     1.77010     0.72380     1.21540     6.01054	    -2.78664     0.00154     0.00693     0.00275    -0.00660    -0.40226     0.16942    -0.00100    -0.15291     0.40341     0.02129
    -2.76164     0.12846     0.06086     0.06312     0.06002     1.11070     0.70718     1.65480     0.68530     1.10613     5.57657	    -2.76164     0.00174     0.00226     0.00151    -0.00213    -0.35161     0.18065     0.00470    -0.17232     0.35468     0.01948
    -2.73664     0.12940     0.06294     0.06477     0.06086     1.19320     0.82820     1.63140     0.80800     1.15113     5.92990	    -2.73664    -0.00018    -0.00519     0.00028     0.00457    -0.33630     0.23132    -0.00200    -0.23783     0.33264    -0.01270
    -2.71164     0.16150     0.07622     0.07927     0.07300     1.49960     1.24280     2.00600     1.21790     1.42200     7.77829	    -2.71164    -0.00265    -0.01217    -0.00002     0.01127    -0.33801     0.40355    -0.01590    -0.41895     0.33620    -0.03667
    -2.68664     0.20120     0.09884     0.10481     0.09631     1.91280     1.89930     2.77840     1.86870     1.85820    10.81856	    -2.68664    -0.00289    -0.01414     0.00015     0.01524    -0.31577     0.67760    -0.01600    -0.69649     0.35160    -0.00069
    -2.66164     0.21472     0.11940     0.12884     0.11914     2.28500     2.44490     3.53620     2.42680     2.27310    13.54810	    -2.66164    -0.00111    -0.00903    -0.00015     0.01263    -0.29970     0.90440    -0.00750    -0.93378     0.35880     0.02457
    -2.63664     0.20736     0.13302     0.14440     0.13398     2.60940     2.67730     3.95280     2.69230     2.59210    15.14266	    -2.63664     0.00047    -0.00138    -0.00135     0.00441    -0.36030     1.00130    -0.01280    -1.05464     0.36930    -0.05499
    -2.61164     0.21058     0.13777     0.15330     0.13860     2.87470     2.71810     3.86390     2.76870     2.82140    15.68705	    -2.61164    -0.00002     0.00173    -0.00242    -0.00185    -0.50180     1.01040    -0.03260    -1.10038     0.42940    -0.19753
    -2.58664     0.24146     0.13414     0.15674     0.13460     3.11160     2.79800     3.39290     2.87040     3.05420    15.89404	    -2.58664    -0.00219    -0.00046    -0.00262    -0.00152    -0.71090     1.02080    -0.05060    -1.14984     0.60840    -0.28892
    -2.56164     0.28318     0.13293     0.16226     0.13294     3.43760     3.02660     3.03310     3.08370     3.43140    16.72371	    -2.56164    -0.00341    -0.00399    -0.00259     0.00253    -0.96110     1.09960    -0.05470    -1.23093     0.88250    -0.27209
    -2.53664     0.29569     0.13682     0.17145     0.13714     3.66110     3.15600     2.94520     3.16000     3.71390    17.37730	    -2.53664    -0.00225    -0.00682    -0.00172     0.00602    -1.08280     1.17940    -0.04050    -1.25108     1.03020    -0.16955
    -2.51164     0.26608     0.13548     0.17220     0.13709     3.45370     2.92990     2.81690     2.88620     3.51840    16.31595	    -2.51164    -0.00004    -0.00929     0.00034     0.00754    -0.93580     1.12280    -0.01670    -1.12617     0.89280    -0.06452
    -2.48664     0.22851     0.13265     0.16388     0.13398     3.01500     2.59120     2.65750     2.52750     3.04550    14.49572	    -2.48664     0.00134    -0.01237     0.00208     0.00855    -0.65600     0.94430    -0.00170    -0.92460     0.62240    -0.01599
    -2.46164     0.21489     0.14233     0.15764     0.14156     2.76980     2.50020     2.82630     2.43960     2.76590    13.95822	    -2.46164     0.00142    -0.01706     0.00223     0.01231    -0.44093     0.79770    -0.00240    -0.78668     0.43330    -0.00010
    -2.43664     0.21976     0.16300     0.15631     0.16241     2.72690     2.67920     3.32310     2.62250     2.73230    14.78548	    -2.43664     0.00150    -0.02216     0.00080     0.01992    -0.33485     0.78390    -0.00140    -0.77763     0.37670     0.04678
    -2.41164     0.21172     0.17089     0.14730     0.17490     2.53830     2.77980     3.56450     2.70600     2.59590    14.88931	    -2.41164     0.00265    -0.02293     0.00030     0.02659    -0.28992     0.81160     0.02260    -0.78966     0.38810     0.14933
    -2.38664     0.17756     0.14563     0.12198     0.15418     2.00890     2.42090     3.06630     2.34000     2.11160    12.54705	    -2.38664     0.00339    -0.01620     0.00165     0.02505    -0.23013     0.71860     0.04420    -0.68256     0.34610     0.21008
    -2.36164     0.15362     0.11065     0.10476     0.11894     1.53710     1.87560     2.29780     1.81200     1.64210     9.65257	    -2.36164     0.00276    -0.00738     0.00211     0.01618    -0.13933     0.53910     0.02780    -0.51241     0.23210     0.16093
    -2.33664     0.16097     0.09682     0.11541     0.10274     1.47370     1.64440     1.90580     1.58460     1.56360     8.64804	    -2.33664     0.00207    -0.00356     0.00058     0.00853    -0.08111     0.41180    -0.00270    -0.40178     0.15130     0.08513
    -2.31164     0.16503     0.09194     0.12860     0.09606     1.55570     1.63080     1.70920     1.55530     1.64120     8.57383	    -2.31164     0.00157    -0.00370    -0.00163     0.00517    -0.08639     0.35260    -0.01421    -0.35190     0.13780     0.03931
    -2.28564     0.15004     0.08337     0.12378     0.08528     1.61190     1.63240     1.47720     1.54640     1.71140     8.42177	    -2.28564     0.00056    -0.00285    -0.00266     0.00337    -0.14198     0.32750    -0.00858    -0.33286     0.17820     0.02071
    -2.26064     0.13684     0.07916     0.11190     0.07926     1.68250     1.68920     1.32970     1.62140     1.79200     8.52196	    -2.26064    -0.00039     0.00055    -0.00197     0.00057    -0.21256     0.32610     0.00171    -0.34340     0.24220     0.01280
    -2.23564     0.12621     0.07658     0.09890     0.07646     1.59880     1.70060     1.21380     1.67520     1.67120     8.23775	    -2.23564    -0.00059     0.00432    -0.00057    -0.00366    -0.23268     0.32060     0.00627    -0.34823     0.24060    -0.01395
    -2.21064     0.10906     0.06932     0.08666     0.06943     1.34580     1.58560     1.02570     1.58170     1.35680     7.23007	    -2.21064    -0.00009     0.00538     0.00050    -0.00557    -0.19014     0.31000     0.00609    -0.33144     0.16919    -0.03608
    -2.18564     0.09664     0.06580     0.08886     0.06569     1.21140     1.56460     0.89640     1.54440     1.19760     6.73139	    -2.18564     0.00053     0.00247     0.00046    -0.00283    -0.14532     0.34960     0.00959    -0.36224     0.11903    -0.02870
    -2.16064     0.09733     0.07318     0.10896     0.07264     1.33010     1.77870     0.95430     1.73980     1.32540     7.48041	    -2.16064     0.00030    -0.00198    -0.00015     0.00121    -0.14673     0.44380     0.01044    -0.46469     0.12803    -0.02978
    -2.13564     0.10110     0.08494     0.12634     0.08398     1.54660     2.01230     1.13580     1.96920     1.55240     8.61266	    -2.13564    -0.00055    -0.00309     0.00008     0.00206    -0.18518     0.49040     0.00114    -0.52809     0.16240    -0.06083
    -2.11064     0.10086     0.09294     0.12998     0.09214     1.69520     2.17230     1.31300     2.11530     1.70140     9.41312	    -2.11064    -0.00049     0.00078     0.00046    -0.00141    -0.20760     0.42600    -0.00722    -0.48274     0.17860    -0.09362
    -2.08564     0.10084     0.09812     0.13792     0.09818     1.74800     2.52840     1.43630     2.45850     1.74440    10.35066	    -2.08564     0.00008     0.00548    -0.00014    -0.00633    -0.19393     0.31720    -0.00653    -0.40760     0.17120    -0.12057
    -2.06064     0.10519     0.10593     0.15366     0.10642     1.79860     3.07370     1.58480     3.01360     1.79020    11.73210	    -2.06064     0.00008     0.00750    -0.00057    -0.00873    -0.18645     0.21980    -0.00384    -0.33910     0.17060    -0.14071
    -2.03564     0.11013     0.11339     0.15098     0.11284     1.89320     3.27020     1.76800     3.21350     1.89980    12.53204	    -2.03564    -0.00034     0.00716    -0.00050    -0.00813    -0.19396     0.12750    -0.01401    -0.23190     0.17700    -0.13718
    -2.01064     0.10742     0.11400     0.12564     0.11146     1.91660     2.94970     1.85960     2.87990     1.95010    12.01442	    -2.01064    -0.00024     0.00596    -0.00034    -0.00619    -0.18020     0.06940    -0.03970    -0.12260     0.16540    -0.10852
    -1.98564     0.09828     0.11238     0.10158     0.10828     1.84080     2.57900     1.87330     2.48140     1.88940    11.08442	    -1.98564     0.00089     0.00472     0.00070    -0.00332    -0.15641     0.06990    -0.06960    -0.05430     0.13740    -0.07002
    -1.96064     0.09302     0.11574     0.08950     0.11142     1.77160     2.36490     1.88580     2.22940     1.80840    10.46978	    -1.96064     0.00189     0.00441     0.00231    -0.00148    -0.16602     0.08920    -0.09160    -0.02090     0.12400    -0.05820
    -1.93564     0.09866     0.12740     0.08674     0.12326     1.77940     2.20480     1.91850     2.05600     1.81420    10.20896	    -1.93564     0.00188     0.00708     0.00308    -0.00323    -0.21503     0.10060    -0.09287    -0.03860     0.14580    -0.09130
    -1.91064     0.11440     0.14729     0.09498     0.14328     1.91480     2.21980     2.06370     2.09510     1.98580    10.77915	    -1.91064     0.00180     0.01245     0.00221    -0.00805    -0.25830     0.11040    -0.07250    -0.10440     0.16470    -0.15169
    -1.88564     0.12885     0.16062     0.11056     0.15798     2.09320     2.40000     2.23180     2.33280     2.17960    11.79541	    -1.88564     0.00200     0.01635    -0.00018    -0.01325    -0.23410     0.09800    -0.04080    -0.15600     0.12680    -0.20118
    -1.86064     0.12099     0.14495     0.11436     0.14496     2.01810     2.33380     2.06090     2.32120     2.05810    11.31736	    -1.86064     0.00164     0.01508    -0.00239    -0.01567    -0.13090     0.02320    -0.01740    -0.11720     0.04060    -0.20305
    -1.83564     0.09044     0.10789     0.10252     0.10928     1.68220     2.00480     1.58900     1.98780     1.67920     9.35313	    -1.83564     0.00096     0.00996    -0.00287    -0.01370    -0.01380    -0.09510    -0.01461     0.00170    -0.04063    -0.16808
    -1.81064     0.06704     0.08256     0.10071     0.08338     1.51800     2.01400     1.33120     1.95300     1.51620     8.66609	    -1.81064     0.00081     0.00486    -0.00198    -0.00867     0.05200    -0.21840    -0.02044     0.13000    -0.08252    -0.14435
    -1.78564     0.06776     0.08006     0.11538     0.08066     1.67620     2.41450     1.43200     2.34630     1.68500     9.89786	    -1.78564     0.00077     0.00077    -0.00083    -0.00319     0.05780    -0.34530    -0.01532     0.25460    -0.09230    -0.14299
    -1.76064     0.07984     0.08652     0.11782     0.08814     1.90910     2.48240     1.60220     2.46180     1.92960    10.75742	    -1.76064     0.00048    -0.00376    -0.00068     0.00205     0.01120    -0.44730     0.00134     0.36900    -0.07771    -0.14538
    -1.73564     0.09302     0.09770     0.10127     0.10010     2.20590     2.08640     1.81160     2.10720     2.27390    10.87709	    -1.73564     0.00064    -0.00968    -0.00171     0.00864    -0.07520    -0.50908     0.00900     0.45560    -0.04880    -0.17060
    -1.71064     0.10894     0.11601     0.09114     0.11876     2.61000     1.82280     2.17600     1.86160     2.74340    11.64865	    -1.71064     0.00169    -0.01536    -0.00243     0.01568    -0.11530    -0.57218    -0.00140     0.54180    -0.04340    -0.19091
    -1.68564     0.11768     0.12644     0.09252     0.12896     2.80420     1.83520     2.46270     1.89260     2.96630    12.42660	    -1.68564     0.00283    -0.01725    -0.00178     0.01807    -0.03440    -0.61917    -0.00980     0.61832    -0.09220    -0.13538
    -1.66064     0.11248     0.11850     0.09394     0.11987     2.76400     1.92450     2.57940     2.00080     2.92320    12.63669	    -1.66064     0.00309    -0.01614    -0.00014     0.01488     0.07750    -0.60467     0.00140     0.62290    -0.16500    -0.06617
    -1.63564     0.10744     0.10657     0.09792     0.10744     2.90080     2.10040     2.82840     2.19650     3.02100    13.46647	    -1.63564     0.00245    -0.01499     0.00156     0.01133     0.13790    -0.56400     0.01900     0.56420    -0.22760    -0.07015
    -1.61064     0.10658     0.09941     0.10228     0.10114     3.07000     2.18380     3.00500     2.30780     3.09400    14.07001	    -1.61064     0.00100    -0.01193     0.00182     0.00928     0.17970    -0.51816     0.00260     0.50860    -0.28000    -0.10709
    -1.58564     0.09886     0.09048     0.09590     0.09234     2.69680     1.84740     2.53180     1.98500     2.64880    12.08738	    -1.58564    -0.00061    -0.00541    -0.00019     0.00598     0.19820    -0.42992    -0.06160     0.46480    -0.29320    -0.12195
    -1.56064     0.08672     0.07967     0.08407     0.08024     1.90730     1.27940     1.61780     1.36680     1.87740     8.37940	    -1.56064    -0.00093     0.00127    -0.00234     0.00080     0.17220    -0.32268    -0.10097     0.38040    -0.24533    -0.11758
    -1.53564     0.08410     0.07541     0.08434     0.07476     1.40280     1.00480     1.01800     1.00460     1.41800     6.16681	    -1.53564    -0.00016     0.00450    -0.00193    -0.00391     0.18600    -0.28429    -0.06908     0.29152    -0.23957    -0.11691
    -1.51064     0.09486     0.08440     0.10392     0.08310     1.49120     1.21910     1.00820     1.18080     1.50700     6.77258	    -1.51064    -0.00002     0.00327     0.00086    -0.00572     0.34420    -0.35485    -0.01493     0.30283    -0.40459    -0.12895
    -1.48564     0.11091     0.10450     0.13334     0.10304     1.89070     1.66250     1.31420     1.65420     1.87780     8.85119	    -1.48564    -0.00061    -0.00022     0.00375    -0.00351     0.57010    -0.45950     0.02572     0.38616    -0.65470    -0.13281
    -1.46064     0.12096     0.11954     0.15118     0.11908     2.13840     1.91140     1.55660     1.94700     2.10400    10.16816	    -1.46064    -0.00082    -0.00181     0.00509     0.00063     0.65700    -0.46678     0.05022     0.40280    -0.74654    -0.10022
    -1.43564     0.11902     0.11683     0.14616     0.11742     2.03080     1.83290     1.57360     1.86170     1.97320     9.77163	    -1.43564    -0.00079    -0.00151     0.00460     0.00204     0.54540    -0.35649     0.04667     0.30800    -0.60710    -0.05918
    -1.41064     0.11153     0.10942     0.13416     0.11012     1.74440     1.70400     1.50020     1.70660     1.65920     8.77963	    -1.41064    -0.00085    -0.00266     0.00329     0.00138     0.37700    -0.23508     0.01563     0.19940    -0.39317    -0.03506
    -1.38564     0.10608     0.11172     0.12998     0.11292     1.50240     1.72710     1.47400     1.75610     1.41790     8.33820	    -1.38564    -0.00061    -0.00423     0.00183     0.00404     0.27360    -0.17689    -0.00703     0.16190    -0.25062     0.00199
    -1.36064     0.09884     0.11106     0.12696     0.11212     1.31460     1.73890     1.39550     1.80080     1.25960     7.95838	    -1.36064    -0.00018    -0.00428     0.00021     0.00856     0.23598    -0.18412     0.00647     0.17500    -0.19799     0.03964
    -1.33564     0.08962     0.09776     0.12580     0.09660     1.15220     1.60810     1.20860     1.65020     1.11760     7.14648	    -1.33564    -0.00004    -0.00474    -0.00063     0.00890     0.22498    -0.24129     0.02858     0.21140    -0.19590     0.03126
    -1.31064     0.08578     0.08608     0.13716     0.08392     1.06320     1.44890     1.07360     1.46950     1.03160     6.47974	    -1.31064    -0.00039    -0.00588     0.00005     0.00641     0.22169    -0.31074     0.02015     0.27800    -0.21090    -0.00161
    -1.28464     0.08460     0.08204     0.15036     0.08206     1.00820     1.32570     1.03100     1.34610     0.98340     6.09346	    -1.28464    -0.00090    -0.00524     0.00125     0.00528     0.21817    -0.35608    -0.00984     0.34718    -0.22153    -0.02171
    -1.25964     0.08298     0.08082     0.15522     0.08246     0.94760     1.25410     1.01460     1.25640     0.93760     5.81178	    -1.25964    -0.00097    -0.00252     0.00222     0.00462     0.21533    -0.39684    -0.02757     0.39336    -0.22343    -0.03579
    -1.23464     0.08982     0.08338     0.16418     0.08401     0.95780     1.27390     1.08400     1.25380     0.96460     5.95549	    -1.23464    -0.00057     0.00103     0.00323     0.00190     0.22525    -0.45743    -0.02708     0.43966    -0.23862    -0.05263
    -1.20964     0.10540     0.08592     0.17676     0.08534     1.05540     1.29520     1.24280     1.28260     1.07140     6.40082	    -1.20964    -0.00014     0.00411     0.00228    -0.00236     0.25428    -0.49246    -0.02310     0.47388    -0.27635    -0.05986
    -1.18464     0.11148     0.07993     0.17284     0.07938     1.12020     1.17300     1.30620     1.19040     1.12460     6.35803	    -1.18464     0.00018     0.00484    -0.00098    -0.00444     0.27870    -0.44614    -0.01786     0.44129    -0.30131    -0.04573
    -1.15964     0.09624     0.06726     0.14545     0.06704     1.03940     0.91840     1.13140     0.95200     1.01620     5.43339	    -1.15964     0.00037     0.00324    -0.00314    -0.00237     0.26252    -0.34011    -0.00773     0.34480    -0.27297    -0.01539
    -1.13464     0.07500     0.05963     0.11174     0.05896     0.88780     0.69160     0.84880     0.70760     0.82580     4.26693	    -1.13464     0.00110     0.00324    -0.00210     0.00048     0.23365    -0.25537     0.00973     0.25008    -0.21629     0.02452
    -1.10964     0.06958     0.06468     0.09278     0.06333     0.83645     0.62600     0.70240     0.60988     0.74190     3.80700	    -1.10964     0.00233     0.00751     0.00073    -0.00059     0.24968    -0.24266     0.02580     0.21600    -0.20072     0.05809
    -1.08464     0.08066     0.07956     0.09202     0.07834     0.90667     0.69100     0.73800     0.66060     0.81200     4.13885	    -1.08464     0.00286     0.01346     0.00237    -0.00574     0.29297    -0.28394     0.02580     0.24735    -0.23606     0.05908
    -1.05964     0.09786     0.09770     0.10224     0.09724     1.02399     0.77650     0.85750     0.75540     0.94160     4.75003	    -1.05964     0.00321     0.01722     0.00244    -0.01100     0.31764    -0.32776     0.02082     0.29826    -0.26446     0.05637
    -1.03464     0.11696     0.11228     0.11672     0.11237     1.15100     0.82920     0.99980     0.82120     1.06580     5.32533	    -1.03464     0.00414     0.01868     0.00264    -0.01533     0.32377    -0.34629     0.02341     0.32356    -0.26706     0.06751
    -1.00964     0.12916     0.11738     0.12038     0.11922     1.21440     0.82320     1.09120     0.82240     1.14420     5.58154	    -1.00964     0.00338     0.01910     0.00195    -0.01990     0.32659    -0.34864     0.01502     0.32125    -0.28857     0.03018
    -0.98464     0.12670     0.11682     0.10200     0.12096     1.18060     0.76420     1.08020     0.76460     1.14720     5.40328	    -0.98464     0.00059     0.01812    -0.00018    -0.02110     0.34630    -0.35913    -0.00021     0.32871    -0.34377    -0.03067
    -0.95964     0.12288     0.11902     0.07862     0.12266     1.16010     0.74870     1.06280     0.74640     1.13780     5.29898	    -0.95964    -0.00121     0.01550    -0.00090    -0.01765     0.38943    -0.39144     0.00159     0.37427    -0.39235    -0.02276
    -0.93464     0.12922     0.12298     0.07058     0.12450     1.18780     0.83760     1.10800     0.83720     1.15220     5.57008	    -0.93464    -0.00103     0.01362     0.00027    -0.01480     0.41072    -0.43735     0.00836     0.43985    -0.39893     0.02071
    -0.90964     0.13882     0.12536     0.07838     0.12636     1.20280     0.99330     1.15900     0.99550     1.16420     5.98372	    -0.90964    -0.00007     0.01619     0.00101    -0.01469     0.38109    -0.50592     0.00266     0.50973    -0.36325     0.02675
    -0.88464     0.14636     0.12586     0.09384     0.12922     1.20720     1.14960     1.19560     1.14250     1.20760     6.39778	    -0.88464    -0.00169     0.02068     0.00026    -0.01850     0.33389    -0.59762    -0.02269     0.58235    -0.33953    -0.04285
    -0.85964     0.15340     0.12724     0.10532     0.13366     1.21820     1.23840     1.23560     1.22430     1.28540     6.72152	    -0.85964    -0.00545     0.02135    -0.00022    -0.02529     0.30157    -0.65069    -0.04672     0.62930    -0.35458    -0.13073
    -0.83464     0.16356     0.13640     0.10856     0.14167     1.26640     1.29590     1.27280     1.28900     1.35000     7.02429	    -0.83464    -0.00561     0.01786     0.00098    -0.02676     0.29895    -0.66470    -0.02550     0.66033    -0.36683    -0.11128
    -0.80964     0.17603     0.15138     0.11174     0.15316     1.38220     1.42820     1.29240     1.41600     1.41240     7.52351	    -0.80964    -0.00242     0.01273     0.00162    -0.01913     0.35124    -0.73080     0.01821     0.72338    -0.37993    -0.02510
    -0.78464     0.18045     0.15854     0.11794     0.16100     1.48900     1.60460     1.27080     1.56110     1.46980     8.01323	    -0.78464    -0.00054     0.00751     0.00062    -0.00774     0.44033    -0.84940     0.02932     0.79688    -0.42235    -0.00537
    -0.75964     0.17039     0.15512     0.12296     0.16118     1.49880     1.73480     1.20940     1.65860     1.47500     8.18625	    -0.75964    -0.00113     0.00349    -0.00014    -0.00019     0.50231    -0.95960     0.01238     0.85654    -0.46496    -0.05129
    -0.73464     0.15274     0.15138     0.12723     0.15900     1.43890     1.80500     1.15120     1.71960     1.42940     8.13445	    -0.73464    -0.00276     0.00165    -0.00044     0.00067     0.51192    -1.04440    -0.00063     0.92691    -0.47694    -0.08402
    -0.70964     0.13450     0.14778     0.12854     0.15483     1.34100     1.74640     1.08420     1.68200     1.34480     7.76405	    -0.70964    -0.00400     0.00102    -0.00163    -0.00232     0.48382    -1.03310    -0.00412     0.94660    -0.46145    -0.07518
    -0.68464     0.11511     0.13544     0.12026     0.14221     1.19580     1.49560     0.95420     1.47100     1.20960     6.83922	    -0.68464    -0.00434     0.00162    -0.00291    -0.00798     0.44034    -0.87180    -0.01018     0.83981    -0.42844    -0.04388
    -0.65964     0.09602     0.11802     0.10758     0.12530     1.05880     1.25020     0.81020     1.25920     1.07720     5.90252	    -0.65964    -0.00361     0.00572    -0.00177    -0.01544     0.41355    -0.71703    -0.01983     0.73393    -0.39991    -0.00438
