     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  	     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -8.12822    -0.00000    -0.00000    -0.00000    -0.00000    -0.00003    -0.00004    -0.00000    -0.00004    -0.00000    -0.00011	    -8.12822    -0.00000    -0.00000    -0.00000    -0.00000     0.00002    -0.00000    -0.00000    -0.00003    -0.00000    -0.00002	    -8.12822     0.00000     0.00000     0.00000     0.00000    -0.00002     0.00003     0.00000     0.00000     0.00000     0.00002
    -8.10322    -0.00000    -0.00000    -0.00000    -0.00000    -0.00005     0.00012    -0.00000     0.00012    -0.00000     0.00018	    -8.10322    -0.00000     0.00000    -0.00000    -0.00000     0.00003     0.00002    -0.00000     0.00009    -0.00000     0.00014	    -8.10322     0.00000     0.00000     0.00000    -0.00000    -0.00003    -0.00009     0.00000    -0.00002     0.00000    -0.00014
    -8.07822    -0.00001     0.00000     0.00001     0.00000     0.00006     0.00052     0.00000     0.00052    -0.00000     0.00112	    -8.07822    -0.00000     0.00000     0.00001     0.00001    -0.00006     0.00007    -0.00000     0.00042    -0.00000     0.00044	    -8.07822     0.00000    -0.00001    -0.00001    -0.00000     0.00006    -0.00042     0.00000    -0.00007     0.00000    -0.00045
    -8.05322     0.00000     0.00004     0.00006     0.00004     0.00041     0.00101     0.00000     0.00101     0.00000     0.00256	    -8.05322     0.00000     0.00000     0.00002     0.00002    -0.00034     0.00013    -0.00000     0.00082     0.00000     0.00067	    -8.05322    -0.00000    -0.00002    -0.00002    -0.00000     0.00034    -0.00082     0.00000    -0.00013    -0.00000    -0.00067
    -8.02822     0.00004     0.00010     0.00013     0.00010     0.00096     0.00150     0.00000     0.00150     0.00000     0.00435	    -8.02822     0.00002     0.00000     0.00005     0.00005    -0.00070     0.00019     0.00000     0.00114     0.00000     0.00074	    -8.02822    -0.00002    -0.00005    -0.00005    -0.00000     0.00070    -0.00114    -0.00000    -0.00019    -0.00000    -0.00074
    -8.00322     0.00011     0.00022     0.00026     0.00022     0.00170     0.00222     0.00000     0.00222     0.00000     0.00695	    -8.00322     0.00004    -0.00000     0.00008     0.00007    -0.00092     0.00021     0.00000     0.00132     0.00000     0.00080	    -8.00322    -0.00004    -0.00007    -0.00008     0.00000     0.00092    -0.00133    -0.00000    -0.00022    -0.00000    -0.00081
    -7.97822     0.00023     0.00041     0.00045     0.00041     0.00267     0.00306     0.00000     0.00306     0.00001     0.01030	    -7.97822     0.00006    -0.00000     0.00012     0.00010    -0.00096     0.00020    -0.00000     0.00125     0.00000     0.00076	    -7.97822    -0.00006    -0.00010    -0.00012     0.00000     0.00096    -0.00125     0.00000    -0.00020    -0.00000    -0.00077
    -7.95322     0.00024     0.00069     0.00071     0.00069     0.00365     0.00369     0.00000     0.00369     0.00000     0.01336	    -7.95322     0.00006     0.00001     0.00016     0.00015    -0.00083     0.00014     0.00000     0.00090     0.00000     0.00057	    -7.95322    -0.00006    -0.00015    -0.00016    -0.00001     0.00083    -0.00090    -0.00000    -0.00014    -0.00000    -0.00058
    -7.92822     0.00029     0.00112     0.00106     0.00112     0.00432     0.00414    -0.00001     0.00414     0.00000     0.01619	    -7.92822     0.00022     0.00006     0.00018     0.00025    -0.00051     0.00005     0.00001     0.00043     0.00000     0.00070	    -7.92822    -0.00022    -0.00025    -0.00018    -0.00006     0.00051    -0.00043    -0.00001    -0.00005    -0.00000    -0.00070
    -7.90322     0.00332     0.00186     0.00167     0.00186     0.00470     0.00456     0.00005     0.00456     0.00013     0.02270	    -7.90322     0.00139     0.00019     0.00022     0.00050    -0.00018    -0.00001     0.00003     0.00010     0.00005     0.00228	    -7.90322    -0.00139    -0.00050    -0.00022    -0.00019     0.00018    -0.00010    -0.00003     0.00001    -0.00005    -0.00229
    -7.87822     0.01560     0.00294     0.00281     0.00294     0.00498     0.00493     0.00035     0.00493     0.00061     0.04008	    -7.87822     0.00373     0.00028     0.00029     0.00070    -0.00016    -0.00001     0.00002     0.00013     0.00022     0.00522	    -7.87822    -0.00374    -0.00070    -0.00029    -0.00028     0.00016    -0.00013    -0.00002     0.00001    -0.00022    -0.00522
    -7.85322     0.03441     0.00406     0.00422     0.00406     0.00540     0.00512     0.00095     0.00512     0.00121     0.06456	    -7.85322     0.00379     0.00008     0.00037     0.00041    -0.00033     0.00002    -0.00015     0.00026     0.00042     0.00486	    -7.85322    -0.00380    -0.00041    -0.00037    -0.00008     0.00033    -0.00026     0.00015    -0.00002    -0.00042    -0.00487
    -7.82822     0.04442     0.00479     0.00483     0.00479     0.00584     0.00513     0.00140     0.00513     0.00138     0.07772	    -7.82822     0.00010    -0.00025     0.00034    -0.00023    -0.00026    -0.00001    -0.00041     0.00005     0.00046    -0.00021	    -7.82822    -0.00011     0.00023    -0.00034     0.00025     0.00026    -0.00005     0.00041     0.00001    -0.00046     0.00019
    -7.80322     0.04516     0.00497     0.00465     0.00497     0.00596     0.00513     0.00149     0.00513     0.00132     0.07878	    -7.80322    -0.00159    -0.00031     0.00023    -0.00047     0.00018    -0.00008    -0.00048    -0.00048     0.00043    -0.00258	    -7.80322     0.00159     0.00047    -0.00023     0.00031    -0.00018     0.00048     0.00048     0.00008    -0.00043     0.00257
    -7.77822     0.04635     0.00476     0.00464     0.00476     0.00574     0.00509     0.00150     0.00509     0.00138     0.07931	    -7.77822    -0.00118    -0.00030     0.00012    -0.00054     0.00064    -0.00015    -0.00046    -0.00102     0.00043    -0.00246	    -7.77822     0.00117     0.00054    -0.00012     0.00030    -0.00064     0.00102     0.00046     0.00015    -0.00043     0.00245
    -7.75322     0.03826     0.00421     0.00428     0.00421     0.00523     0.00482     0.00128     0.00482     0.00106     0.06819	    -7.75322    -0.00304    -0.00038    -0.00003    -0.00083     0.00092    -0.00019    -0.00044    -0.00136     0.00030    -0.00505	    -7.75322     0.00304     0.00083     0.00003     0.00038    -0.00092     0.00136     0.00044     0.00019    -0.00030     0.00505
    -7.72822     0.01858     0.00349     0.00330     0.00349     0.00463     0.00441     0.00066     0.00441     0.00041     0.04340	    -7.72822    -0.00375    -0.00018    -0.00022    -0.00070     0.00109    -0.00018    -0.00027    -0.00141     0.00006    -0.00555	    -7.72822     0.00375     0.00070     0.00022     0.00018    -0.00109     0.00141     0.00027     0.00018    -0.00006     0.00555
    -7.70322     0.01075     0.00355     0.00309     0.00355     0.00447     0.00425     0.00030     0.00425     0.00026     0.03447	    -7.70322    -0.00169     0.00022    -0.00035    -0.00014     0.00116    -0.00010    -0.00005    -0.00117    -0.00006    -0.00217	    -7.70322     0.00169     0.00014     0.00035    -0.00022    -0.00116     0.00117     0.00005     0.00010     0.00006     0.00217
    -7.67822     0.03552     0.00514     0.00462     0.00514     0.00512     0.00459     0.00097     0.00459     0.00116     0.06683	    -7.67822    -0.00036     0.00044    -0.00044     0.00012     0.00112     0.00002     0.00004    -0.00082    -0.00008     0.00006	    -7.67822     0.00036    -0.00012     0.00044    -0.00044    -0.00112     0.00082    -0.00004    -0.00002     0.00008    -0.00006
    -7.65322     0.08099     0.00731     0.00708     0.00731     0.00593     0.00511     0.00241     0.00511     0.00261     0.12384	    -7.65322    -0.00041     0.00037    -0.00052    -0.00009     0.00103     0.00004     0.00009    -0.00073    -0.00014    -0.00035	    -7.65322     0.00041     0.00009     0.00052    -0.00037    -0.00103     0.00073    -0.00009    -0.00004     0.00014     0.00035
    -7.62822     0.10150     0.00795     0.00808     0.00795     0.00578     0.00513     0.00319     0.00513     0.00312     0.14782	    -7.62822    -0.00070     0.00024    -0.00060    -0.00035     0.00094    -0.00007     0.00024    -0.00099    -0.00031    -0.00158	    -7.62822     0.00070     0.00035     0.00060    -0.00024    -0.00094     0.00099    -0.00024     0.00007     0.00031     0.00158
    -7.60322     0.08381     0.00665     0.00670     0.00665     0.00480     0.00453     0.00273     0.00453     0.00248     0.12289	    -7.60322    -0.00067     0.00028    -0.00062    -0.00026     0.00087    -0.00013     0.00046    -0.00108    -0.00054    -0.00168	    -7.60322     0.00067     0.00026     0.00062    -0.00028    -0.00087     0.00108    -0.00046     0.00013     0.00054     0.00169
    -7.57822     0.05823     0.00497     0.00485     0.00497     0.00406     0.00393     0.00189     0.00393     0.00174     0.08856	    -7.57822     0.00019     0.00044    -0.00055     0.00014     0.00080    -0.00007     0.00059    -0.00084    -0.00064     0.00006	    -7.57822    -0.00018    -0.00014     0.00055    -0.00044    -0.00080     0.00084    -0.00059     0.00007     0.00064    -0.00005
    -7.55322     0.03286     0.00362     0.00351     0.00362     0.00376     0.00367     0.00105     0.00367     0.00098     0.05674	    -7.55322     0.00116     0.00050    -0.00039     0.00048     0.00067    -0.00005     0.00045    -0.00063    -0.00044     0.00175	    -7.55322    -0.00115    -0.00048     0.00039    -0.00050    -0.00067     0.00063    -0.00045     0.00005     0.00044    -0.00175
    -7.52822     0.01640     0.00292     0.00261     0.00292     0.00362     0.00354     0.00054     0.00354     0.00038     0.03645	    -7.52822     0.00095     0.00043    -0.00025     0.00045     0.00055    -0.00008     0.00019    -0.00060    -0.00016     0.00148	    -7.52822    -0.00094    -0.00045     0.00025    -0.00043    -0.00055     0.00060    -0.00019     0.00008     0.00016    -0.00148
    -7.50322     0.03646     0.00379     0.00299     0.00379     0.00379     0.00344     0.00116     0.00344     0.00086     0.05972	    -7.50322     0.00027     0.00041    -0.00026     0.00024     0.00062    -0.00010     0.00012    -0.00060    -0.00013     0.00059	    -7.50322    -0.00027    -0.00024     0.00026    -0.00041    -0.00062     0.00060    -0.00012     0.00010     0.00013    -0.00058
    -7.47822     0.08368     0.00584     0.00481     0.00584     0.00424     0.00350     0.00248     0.00350     0.00227     0.11615	    -7.47822    -0.00004     0.00039    -0.00033     0.00007     0.00077    -0.00006     0.00018    -0.00060    -0.00020     0.00017	    -7.47822     0.00004    -0.00007     0.00033    -0.00039    -0.00077     0.00060    -0.00018     0.00006     0.00020    -0.00017
    -7.45322     0.10000     0.00653     0.00626     0.00653     0.00442     0.00368     0.00277     0.00368     0.00291     0.13678	    -7.45322    -0.00025     0.00022    -0.00031    -0.00009     0.00075     0.00004     0.00011    -0.00057    -0.00013    -0.00024	    -7.45322     0.00025     0.00009     0.00031    -0.00022    -0.00075     0.00057    -0.00011    -0.00004     0.00013     0.00024
    -7.42822     0.06133     0.00456     0.00534     0.00456     0.00411     0.00380     0.00159     0.00380     0.00188     0.09097	    -7.42822    -0.00029     0.00004    -0.00023    -0.00014     0.00057     0.00010    -0.00003    -0.00052     0.00001    -0.00048	    -7.42822     0.00029     0.00014     0.00023    -0.00004    -0.00057     0.00052     0.00003    -0.00010    -0.00001     0.00047
    -7.40322     0.01526     0.00206     0.00289     0.00206     0.00373     0.00380     0.00036     0.00380     0.00049     0.03446	    -7.40322     0.00023     0.00002    -0.00015    -0.00006     0.00037     0.00002    -0.00004    -0.00048     0.00005    -0.00005	    -7.40322    -0.00023     0.00006     0.00015    -0.00002    -0.00037     0.00048     0.00004    -0.00002    -0.00005     0.00004
    -7.37822     0.00239     0.00119     0.00134     0.00119     0.00349     0.00370     0.00012     0.00370    -0.00003     0.01710	    -7.37822     0.00234     0.00010    -0.00013     0.00005     0.00025    -0.00008     0.00012    -0.00046    -0.00001     0.00218	    -7.37822    -0.00234    -0.00005     0.00013    -0.00010    -0.00025     0.00046    -0.00012     0.00008     0.00001    -0.00218
    -7.35322     0.02007     0.00180     0.00137     0.00180     0.00335     0.00354     0.00066     0.00354     0.00031     0.03644	    -7.35322     0.00460     0.00026    -0.00020     0.00016     0.00025    -0.00006     0.00038    -0.00040    -0.00017     0.00482	    -7.35322    -0.00459    -0.00016     0.00020    -0.00026    -0.00025     0.00040    -0.00038     0.00006     0.00017    -0.00482
    -7.32822     0.04889     0.00294     0.00230     0.00294     0.00339     0.00346     0.00136     0.00346     0.00108     0.06982	    -7.32822     0.00125     0.00035    -0.00033     0.00018     0.00024    -0.00002     0.00047    -0.00028    -0.00046     0.00138	    -7.32822    -0.00124    -0.00018     0.00033    -0.00035    -0.00024     0.00028    -0.00047     0.00003     0.00046    -0.00137
    -7.30322     0.06365     0.00383     0.00329     0.00383     0.00359     0.00356     0.00159     0.00356     0.00158     0.08849	    -7.30322    -0.00673     0.00014    -0.00033    -0.00002     0.00012    -0.00005     0.00018    -0.00017    -0.00058    -0.00744	    -7.30322     0.00674     0.00002     0.00033    -0.00014    -0.00012     0.00017    -0.00018     0.00005     0.00058     0.00745
    -7.27822     0.05856     0.00415     0.00368     0.00415     0.00385     0.00363     0.00139     0.00363     0.00147     0.08452	    -7.27822    -0.00916    -0.00008    -0.00010    -0.00021     0.00024    -0.00009    -0.00019    -0.00020    -0.00028    -0.01008	    -7.27822     0.00916     0.00021     0.00010     0.00008    -0.00024     0.00020     0.00019     0.00009     0.00028     0.01008
    -7.25322     0.05393     0.00421     0.00365     0.00421     0.00410     0.00353     0.00126     0.00353     0.00130     0.07972	    -7.25322    -0.00331     0.00005     0.00008    -0.00017     0.00074    -0.00010    -0.00030    -0.00040     0.00018    -0.00323	    -7.25322     0.00330     0.00017    -0.00008    -0.00005    -0.00074     0.00040     0.00030     0.00010    -0.00018     0.00322
    -7.22822     0.05332     0.00397     0.00372     0.00397     0.00400     0.00341     0.00120     0.00341     0.00129     0.07828	    -7.22822     0.00478     0.00032    -0.00001     0.00002     0.00112    -0.00003    -0.00013    -0.00070     0.00039     0.00577	    -7.22822    -0.00480    -0.00002     0.00001    -0.00032    -0.00112     0.00070     0.00013     0.00003    -0.00039    -0.00579
    -7.20222     0.04430     0.00304     0.00354     0.00304     0.00351     0.00326     0.00099     0.00326     0.00104     0.06598	    -7.20222     0.01009     0.00041    -0.00025     0.00020     0.00098     0.00007     0.00017    -0.00090     0.00028     0.01106	    -7.20222    -0.01010    -0.00020     0.00025    -0.00041    -0.00098     0.00090    -0.00017    -0.00008    -0.00028    -0.01108
    -7.17722     0.03741     0.00210     0.00274     0.00210     0.00326     0.00321     0.00088     0.00321     0.00072     0.05563	    -7.17722     0.01014     0.00035    -0.00037     0.00032     0.00055     0.00014     0.00039    -0.00077    -0.00001     0.01076	    -7.17722    -0.01014    -0.00032     0.00037    -0.00035    -0.00055     0.00077    -0.00039    -0.00014     0.00001    -0.01076
    -7.15222     0.04744     0.00205     0.00213     0.00205     0.00339     0.00345     0.00101     0.00345     0.00085     0.06583	    -7.15222     0.00358     0.00030    -0.00036     0.00029     0.00020     0.00009     0.00040    -0.00042    -0.00032     0.00377	    -7.15222    -0.00357    -0.00029     0.00036    -0.00030    -0.00020     0.00042    -0.00040    -0.00009     0.00032    -0.00375
    -7.12722     0.05891     0.00240     0.00227     0.00240     0.00347     0.00375     0.00107     0.00375     0.00118     0.07920	    -7.12722    -0.00753     0.00012    -0.00037     0.00001    -0.00010    -0.00009     0.00015    -0.00018    -0.00049    -0.00849	    -7.12722     0.00755    -0.00001     0.00037    -0.00012     0.00010     0.00018    -0.00015     0.00009     0.00049     0.00851
    -7.10222     0.05192     0.00247     0.00240     0.00247     0.00340     0.00377     0.00090     0.00377     0.00110     0.07219	    -7.10222    -0.01354    -0.00021    -0.00026    -0.00028    -0.00040    -0.00020    -0.00013    -0.00006    -0.00040    -0.01549	    -7.10222     0.01356     0.00028     0.00026     0.00021     0.00040     0.00006     0.00013     0.00020     0.00040     0.01551
    -7.07722     0.03787     0.00246     0.00216     0.00246     0.00335     0.00361     0.00076     0.00361     0.00075     0.05703	    -7.07722    -0.00832    -0.00041     0.00005    -0.00030    -0.00043    -0.00010    -0.00019     0.00006    -0.00013    -0.00975	    -7.07722     0.00832     0.00030    -0.00005     0.00041     0.00043    -0.00006     0.00019     0.00010     0.00013     0.00976
    -7.05222     0.04083     0.00265     0.00219     0.00265     0.00341     0.00347     0.00088     0.00347     0.00067     0.06022	    -7.05222     0.00086    -0.00032     0.00030    -0.00022    -0.00005     0.00005    -0.00006     0.00006     0.00008     0.00070	    -7.05222    -0.00087     0.00022    -0.00030     0.00032     0.00005    -0.00006     0.00006    -0.00005    -0.00008    -0.00071
    -7.02722     0.06531     0.00290     0.00254     0.00290     0.00374     0.00339     0.00111     0.00339     0.00093     0.08621	    -7.02722     0.00633    -0.00002     0.00029    -0.00014     0.00056     0.00008     0.00008    -0.00013     0.00011     0.00716	    -7.02722    -0.00634     0.00014    -0.00029     0.00002    -0.00056     0.00013    -0.00008    -0.00008    -0.00011    -0.00717
    -7.00222     0.10000     0.00337     0.00281     0.00337     0.00424     0.00360     0.00127     0.00360     0.00122     0.12347	    -7.00222     0.00875     0.00038     0.00014     0.00009     0.00110     0.00006     0.00017    -0.00035     0.00004     0.01039	    -7.00222    -0.00876    -0.00009    -0.00014    -0.00038    -0.00110     0.00035    -0.00017    -0.00006    -0.00005    -0.01041
    -6.97722     0.13080     0.00390     0.00316     0.00390     0.00447     0.00406     0.00133     0.00406     0.00132     0.15700	    -6.97722     0.00830     0.00072    -0.00006     0.00037     0.00134     0.00005     0.00018    -0.00055    -0.00004     0.01033	    -6.97722    -0.00831    -0.00037     0.00006    -0.00072    -0.00134     0.00055    -0.00018    -0.00005     0.00004    -0.01033
    -6.95222     0.15270     0.00379     0.00360     0.00379     0.00408     0.00418     0.00128     0.00418     0.00127     0.17888	    -6.95222     0.00178     0.00071    -0.00044     0.00033     0.00112    -0.00003     0.00008    -0.00083    -0.00012     0.00261	    -6.95222    -0.00177    -0.00033     0.00044    -0.00071    -0.00112     0.00083    -0.00008     0.00003     0.00012    -0.00260
    -6.92722     0.17280     0.00302     0.00371     0.00302     0.00342     0.00377     0.00117     0.00377     0.00123     0.19591	    -6.92722    -0.00713     0.00034    -0.00080    -0.00001     0.00049    -0.00015    -0.00007    -0.00105    -0.00016    -0.00854	    -6.92722     0.00715     0.00001     0.00080    -0.00034    -0.00049     0.00105     0.00007     0.00015     0.00016     0.00856
    -6.90222     0.19300     0.00236     0.00318     0.00236     0.00306     0.00328     0.00108     0.00328     0.00121     0.21282	    -6.90222    -0.00881    -0.00003    -0.00071    -0.00020    -0.00007    -0.00011    -0.00011    -0.00090    -0.00014    -0.01109	    -6.90222     0.00882     0.00020     0.00071     0.00003     0.00007     0.00090     0.00011     0.00011     0.00014     0.01110
    -6.87722     0.21030     0.00230     0.00249     0.00230     0.00310     0.00322     0.00103     0.00322     0.00120     0.22914	    -6.87722    -0.00227    -0.00017    -0.00025    -0.00007    -0.00022     0.00002    -0.00005    -0.00043    -0.00008    -0.00352	    -6.87722     0.00226     0.00007     0.00025     0.00017     0.00022     0.00043     0.00005    -0.00002     0.00008     0.00352
    -6.85222     0.22100     0.00284     0.00235     0.00284     0.00329     0.00356     0.00100     0.00356     0.00117     0.24161	    -6.85222     0.00400    -0.00023     0.00012     0.00014    -0.00015     0.00005     0.00003     0.00002    -0.00003     0.00396	    -6.85222    -0.00401    -0.00014    -0.00012     0.00023     0.00015    -0.00002    -0.00003    -0.00005     0.00003    -0.00397
    -6.82722     0.21430     0.00365     0.00274     0.00365     0.00358     0.00386     0.00094     0.00386     0.00108     0.23767	    -6.82722     0.00368    -0.00038     0.00028     0.00018    -0.00013    -0.00003     0.00006     0.00023    -0.00003     0.00386	    -6.82722    -0.00368    -0.00018    -0.00028     0.00038     0.00013    -0.00023    -0.00006     0.00003     0.00003    -0.00386
    -6.80222     0.17990     0.00405     0.00319     0.00405     0.00401     0.00387     0.00080     0.00387     0.00085     0.20460	    -6.80222    -0.00101    -0.00054     0.00038    -0.00003    -0.00014    -0.00008     0.00006     0.00028    -0.00006    -0.00114	    -6.80222     0.00102     0.00003    -0.00038     0.00054     0.00014    -0.00028    -0.00006     0.00008     0.00006     0.00115
    -6.77722     0.12480     0.00365     0.00328     0.00365     0.00428     0.00374     0.00056     0.00374     0.00058     0.14829	    -6.77722    -0.00394    -0.00045     0.00050    -0.00027    -0.00002     0.00002     0.00006     0.00027    -0.00008    -0.00391	    -6.77722     0.00396     0.00027    -0.00050     0.00045     0.00002    -0.00027    -0.00006    -0.00002     0.00008     0.00393
    -6.75222     0.07108     0.00283     0.00283     0.00283     0.00416     0.00383     0.00034     0.00383     0.00035     0.09207	    -6.75222    -0.00336    -0.00002     0.00041    -0.00028     0.00030     0.00019     0.00006     0.00008    -0.00006    -0.00268	    -6.75222     0.00337     0.00028    -0.00041     0.00002    -0.00031    -0.00008    -0.00006    -0.00019     0.00006     0.00269
    -6.72722     0.03417     0.00228     0.00213     0.00228     0.00390     0.00413     0.00023     0.00413     0.00020     0.05343	    -6.72722    -0.00167     0.00048     0.00005    -0.00013     0.00079     0.00033     0.00005    -0.00034    -0.00003    -0.00049	    -6.72722     0.00168     0.00013    -0.00005    -0.00048    -0.00079     0.00034    -0.00005    -0.00033     0.00003     0.00050
    -6.70222     0.01430     0.00219     0.00172     0.00219     0.00386     0.00424     0.00023     0.00424     0.00016     0.03315	    -6.70222    -0.00059     0.00075    -0.00036     0.00001     0.00119     0.00023     0.00004    -0.00082    -0.00002     0.00044	    -6.70222     0.00059    -0.00001     0.00036    -0.00075    -0.00119     0.00082    -0.00004    -0.00023     0.00002    -0.00044
    -6.67722     0.00649     0.00225     0.00189     0.00225     0.00389     0.00407     0.00028     0.00407     0.00021     0.02540	    -6.67722     0.00002     0.00067    -0.00065     0.00010     0.00120    -0.00013     0.00005    -0.00114    -0.00002     0.00009	    -6.67722    -0.00002    -0.00010     0.00065    -0.00067    -0.00120     0.00114    -0.00005     0.00013     0.00002    -0.00009
    -6.65222     0.00540     0.00208     0.00240     0.00208     0.00373     0.00387     0.00031     0.00387     0.00029     0.02404	    -6.65222     0.00023     0.00038    -0.00075     0.00013     0.00071    -0.00040     0.00004    -0.00116    -0.00003    -0.00083	    -6.65222    -0.00023    -0.00013     0.00075    -0.00038    -0.00071     0.00116    -0.00004     0.00040     0.00003     0.00083
    -6.62722     0.00577     0.00175     0.00254     0.00175     0.00360     0.00367     0.00030     0.00367     0.00033     0.02339	    -6.62722    -0.00003     0.00015    -0.00065     0.00011     0.00012    -0.00035     0.00002    -0.00086    -0.00002    -0.00150	    -6.62722     0.00003    -0.00011     0.00065    -0.00015    -0.00012     0.00086    -0.00002     0.00035     0.00002     0.00150
    -6.60222     0.00539     0.00158     0.00212     0.00158     0.00368     0.00352     0.00028     0.00352     0.00033     0.02202	    -6.60222    -0.00032     0.00000    -0.00039     0.00009    -0.00012    -0.00013    -0.00000    -0.00036    -0.00001    -0.00126	    -6.60222     0.00032    -0.00009     0.00039    -0.00000     0.00012     0.00036     0.00000     0.00013     0.00001     0.00126
    -6.57722     0.00468     0.00167     0.00166     0.00167     0.00384     0.00369     0.00027     0.00369     0.00031     0.02150	    -6.57722    -0.00032    -0.00019    -0.00012     0.00010    -0.00008     0.00001    -0.00001     0.00015    -0.00001    -0.00046	    -6.57722     0.00032    -0.00010     0.00012     0.00019     0.00008    -0.00015     0.00001    -0.00001     0.00001     0.00046
    -6.55222     0.00434     0.00192     0.00154     0.00192     0.00395     0.00409     0.00028     0.00409     0.00027     0.02239	    -6.55222    -0.00022    -0.00045     0.00009     0.00011    -0.00011     0.00002    -0.00000     0.00046    -0.00003    -0.00014	    -6.55222     0.00022    -0.00011    -0.00009     0.00045     0.00011    -0.00046     0.00000    -0.00002     0.00003     0.00014
    -6.52722     0.00462     0.00222     0.00174     0.00222     0.00415     0.00447     0.00030     0.00447     0.00027     0.02445	    -6.52722    -0.00013    -0.00060     0.00032     0.00000    -0.00032     0.00007     0.00002     0.00045    -0.00005    -0.00024	    -6.52722     0.00014    -0.00000    -0.00032     0.00060     0.00032    -0.00045    -0.00002    -0.00006     0.00005     0.00025
    -6.50222     0.00535     0.00243     0.00217     0.00243     0.00436     0.00481     0.00033     0.00481     0.00033     0.02700	    -6.50222     0.00008    -0.00045     0.00062    -0.00017    -0.00039     0.00036     0.00004     0.00027    -0.00005     0.00031	    -6.50222    -0.00008     0.00017    -0.00062     0.00045     0.00039    -0.00027    -0.00004    -0.00036     0.00005    -0.00030
    -6.47722     0.00600     0.00247     0.00253     0.00247     0.00435     0.00505     0.00036     0.00505     0.00040     0.02868	    -6.47722     0.00038    -0.00001     0.00074    -0.00022    -0.00003     0.00070     0.00006     0.00006    -0.00005     0.00164	    -6.47722    -0.00038     0.00022    -0.00074     0.00001     0.00003    -0.00006    -0.00006    -0.00070     0.00005    -0.00164
    -6.45222     0.00633     0.00237     0.00251     0.00237     0.00450     0.00505     0.00040     0.00505     0.00042     0.02901	    -6.45222     0.00046     0.00041     0.00040    -0.00014     0.00064     0.00064     0.00008    -0.00028    -0.00004     0.00218	    -6.45222    -0.00046     0.00014    -0.00040    -0.00041    -0.00064     0.00028    -0.00008    -0.00064     0.00004    -0.00218
    -6.42722     0.00674     0.00222     0.00221     0.00222     0.00510     0.00489     0.00039     0.00489     0.00036     0.02901	    -6.42722     0.00033     0.00061    -0.00016    -0.00005     0.00114     0.00011     0.00008    -0.00072    -0.00004     0.00130	    -6.42722    -0.00033     0.00005     0.00016    -0.00061    -0.00114     0.00072    -0.00008    -0.00011     0.00004    -0.00131
    -6.40222     0.00761     0.00202     0.00207     0.00202     0.00542     0.00483     0.00035     0.00483     0.00028     0.02943	    -6.40222     0.00027     0.00064    -0.00056     0.00003     0.00119    -0.00038     0.00008    -0.00100    -0.00004     0.00022	    -6.40222    -0.00027    -0.00003     0.00056    -0.00064    -0.00119     0.00100    -0.00008     0.00038     0.00004    -0.00022
    -6.37722     0.00861     0.00185     0.00222     0.00185     0.00492     0.00485     0.00033     0.00485     0.00027     0.02974	    -6.37722     0.00010     0.00052    -0.00077     0.00008     0.00080    -0.00050     0.00007    -0.00101    -0.00005    -0.00076	    -6.37722    -0.00010    -0.00008     0.00077    -0.00052    -0.00080     0.00101    -0.00007     0.00050     0.00005     0.00076
    -6.35222     0.00892     0.00175     0.00230     0.00175     0.00426     0.00465     0.00035     0.00465     0.00034     0.02898	    -6.35222    -0.00031     0.00025    -0.00080     0.00008     0.00031    -0.00037     0.00006    -0.00081    -0.00006    -0.00165	    -6.35222     0.00031    -0.00008     0.00080    -0.00025    -0.00031     0.00081    -0.00006     0.00037     0.00006     0.00165
    -6.32722     0.00817     0.00176     0.00212     0.00176     0.00415     0.00455     0.00038     0.00455     0.00042     0.02786	    -6.32722    -0.00064    -0.00005    -0.00057     0.00006     0.00003    -0.00021     0.00005    -0.00049    -0.00008    -0.00190	    -6.32722     0.00064    -0.00006     0.00057     0.00005    -0.00003     0.00049    -0.00005     0.00021     0.00008     0.00190
    -6.30222     0.00699     0.00182     0.00192     0.00182     0.00440     0.00501     0.00038     0.00501     0.00043     0.02777	    -6.30222    -0.00069    -0.00028    -0.00021     0.00004    -0.00007    -0.00008     0.00003    -0.00008    -0.00009    -0.00142	    -6.30222     0.00069    -0.00004     0.00021     0.00028     0.00007     0.00008    -0.00003     0.00008     0.00009     0.00143
    -6.27722     0.00660     0.00206     0.00181     0.00206     0.00464     0.00590     0.00041     0.00590     0.00039     0.02978	    -6.27722    -0.00044    -0.00037     0.00006     0.00007    -0.00015     0.00010    -0.00000     0.00029    -0.00005    -0.00050	    -6.27722     0.00045    -0.00007    -0.00006     0.00037     0.00015    -0.00029     0.00000    -0.00010     0.00005     0.00050
    -6.25222     0.00756     0.00259     0.00184     0.00259     0.00507     0.00674     0.00049     0.00674     0.00041     0.03405	    -6.25222     0.00005    -0.00034     0.00019     0.00009    -0.00025     0.00040    -0.00002     0.00043    -0.00001     0.00053	    -6.25222    -0.00005    -0.00009    -0.00019     0.00034     0.00025    -0.00043     0.00002    -0.00040     0.00001    -0.00053
